,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
seed,basket,36.0,658470416.5,800780110.5338455,202606281.0,202606281.0,202606283.75,202606286.5,658470419.25,2026062812.0,2026062812.0,1.206,-0.582
role_pnl,basket,36.0,-1.3574733812135555,27.950655235555853,-82.40161630349935,-52.01220533788825,-13.415219586643389,3.503507906816569,17.928192457371445,33.80719991454084,43.38979002000602,-0.921,0.882
wallet_sum_pnl,basket,36.0,-1.1375160073138583e-14,2.2300392132751346e-14,-7.105427357601003e-14,-7.105427357601003e-14,-1.643130076445232e-14,-9.96425164601078e-15,1.9984014443252818e-15,1.5987211554602254e-14,1.5987211554602254e-14,-1.397,2.43
realizedAbs,basket,36.0,190.14409141688,47.89961028795612,120.23882107048432,120.23882107048432,153.44707047413624,189.13637170953385,212.93739930602874,287.1790222395708,287.1790222395708,0.422,-0.363
minSpot,basket,36.0,0.11700728667636545,0.003254567784145949,0.1092851440602688,0.1092851440602688,0.11505157125921373,0.1175222390848081,0.11869418250445357,0.1223481520889961,0.1223481520889961,-0.724,0.901
maxSpot,basket,36.0,0.20253525417120624,0.0076629607092539445,0.1898646887014486,0.1898646887014486,0.19658310367172518,0.2020911869885474,0.20713933628423456,0.2175749597171845,0.2175749597171845,0.296,-0.616
minCurve,basket,36.0,0.10658333333333335,0.0022850445447361784,0.1015,0.1015,0.106,0.10625,0.108625,0.11,0.11,-0.565,0.198
maxCurve,basket,36.0,0.2357083333333333,0.006201814250685031,0.2245,0.2245,0.23162500000000003,0.23775,0.23912499999999998,0.2465,0.2465,-0.313,-0.608
rounds,basket,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,basket,36.0,80.58333333333333,2.465475903060386,74.0,74.0,80.0,81.0,82.0,84.0,84.0,-1.523,2.441
x402Total,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,spread,36.0,658470416.5,800780110.5338455,202606281.0,202606281.0,202606283.75,202606286.5,658470419.25,2026062812.0,2026062812.0,1.206,-0.582
role_pnl,spread,36.0,-610.4463341772608,9581.97186174848,-20476.15789128845,-18070.881758924355,-5867.087594165702,671.2249415767903,6371.327228103952,12835.322308616076,14656.168722252292,-0.51,-0.478
