,mode,seed,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
seed,basket,1.0,-0.013320947335387199,-0.5486472165034236,-0.17197673699264157,-0.6482574736645937,-0.6463458883765747,-0.44843549308115005,0.15342326099334916,,0.415617559648256,,
role_pnl,basket,-0.013320947335387199,1.0,-0.00018693823432613924,0.007308147488482004,0.01789715017818463,0.01435082175557677,0.013771406142940989,-0.012420680373679268,,0.001826436758425376,,
wallet_sum_pnl,basket,-0.5486472165034236,-0.00018693823432613924,1.0,-0.23286116766929818,0.04688075485319242,0.5495946528749194,0.6299403599984085,0.10611032153953037,,-0.30181774922467774,,
realizedAbs,basket,-0.17197673699264157,0.007308147488482004,-0.23286116766929818,1.0,0.2035346806553074,-0.2817529292598362,-0.4732173809506022,-0.5965403380783196,,0.24907676182684713,,
minSpot,basket,-0.6482574736645937,0.01789715017818463,0.04688075485319242,0.2035346806553074,1.0,0.3091540969431794,0.4296508958836231,-0.08183697735576871,,-0.2518504782932936,,
maxSpot,basket,-0.6463458883765747,0.01435082175557677,0.5495946528749194,-0.2817529292598362,0.3091540969431794,1.0,0.4388169836201171,0.323487164921444,,-0.34581617754913774,,
minCurve,basket,-0.44843549308115005,0.013771406142940989,0.6299403599984085,-0.4732173809506022,0.4296508958836231,0.4388169836201171,1.0,0.22101825044136192,,-0.35880870182328156,,
maxCurve,basket,0.15342326099334916,-0.012420680373679268,0.10611032153953037,-0.5965403380783196,-0.08183697735576871,0.323487164921444,0.22101825044136192,1.0,,-0.5939758832379424,,
rounds,basket,,,,,,,,,,,,
settlementLegs,basket,0.415617559648256,0.001826436758425376,-0.30181774922467774,0.24907676182684713,-0.2518504782932936,-0.34581617754913774,-0.35880870182328156,-0.5939758832379424,,1.0,,
x402Total,basket,,,,,,,,,,,,
deniedWorkers,basket,,,,,,,,,,,,
seed,spread,1.0,-0.007917468964941537,-0.3925538673349572,-0.18738807081569134,0.6806654141617166,0.08435061978970725,0.22422582299930902,-0.4172858825136717,,-0.08714893483081566,,
role_pnl,spread,-0.007917468964941537,1.0,-0.012769002032551623,0.016386757948903367,-0.0012821327523511946,0.0013899429743557212,-0.010855807078639524,-0.0035810784680972633,,-0.011411943558523343,,
wallet_sum_pnl,spread,-0.3925538673349572,-0.012769002032551623,1.0,-0.028579527536014587,-0.7453172073787246,-0.14184297113308636,0.0032662320282269438,0.15361311486218077,,0.06000777374942216,,
realizedAbs,spread,-0.18738807081569134,0.016386757948903367,-0.028579527536014587,1.0,-0.31727916370438214,0.1909536825176787,-0.0518133645993393,0.10640516759685126,,-0.5302900539862615,,
minSpot,spread,0.6806654141617166,-0.0012821327523511946,-0.7453172073787246,-0.31727916370438214,1.0,-0.07983323876602053,-0.2104263682875502,-0.44861021937462736,,-0.0013861579672704042,,
maxSpot,spread,0.08435061978970725,0.0013899429743557212,-0.14184297113308636,0.1909536825176787,-0.07983323876602053,1.0,0.07556389127577828,0.4104285918171266,,-0.01078592904518227,,
minCurve,spread,0.22422582299930902,-0.010855807078639524,0.0032662320282269438,-0.0518133645993393,-0.2104263682875502,0.07556389127577828,1.0,0.016327548191835968,,0.27853356133542606,,
maxCurve,spread,-0.4172858825136717,-0.0035810784680972633,0.15361311486218077,0.10640516759685126,-0.44861021937462736,0.4104285918171266,0.016327548191835968,1.0,,0.20295218241398896,,
rounds,spread,,,,,,,,,,,,
settlementLegs,spread,-0.08714893483081566,-0.011411943558523343,0.06000777374942216,-0.5302900539862615,-0.0013861579672704042,-0.01078592904518227,0.27853356133542606,0.20295218241398896,,1.0,,
x402Total,spread,,,,,,,,,,,,
deniedWorkers,spread,,,,,,,,,,,,
seed,synthetic,1.0,-0.010100684019049136,-0.35417067037175504,-0.15112797583356546,-0.648257473664595,-0.6463458883765724,-0.3931785496924852,0.1586569352283614,,0.2275078779959003,,
role_pnl,synthetic,-0.010100684019049136,1.0,-0.010433623070147401,-0.008711623121696163,0.022991552918417396,0.012165798520345088,0.025564792529752127,0.004718660511016688,,-0.010967336863324642,,
wallet_sum_pnl,synthetic,-0.35417067037175504,-0.010433623070147401,1.0,-0.18087982541159872,-0.19425930957221563,0.615676527085634,0.2227013051063227,0.4977528762522606,,-0.18568170508729448,,
realizedAbs,synthetic,-0.15112797583356546,-0.008711623121696163,-0.18087982541159872,1.0,0.19038160423665204,-0.31348495027722784,-0.5307604170751185,-0.6297381658036242,,0.2229538811148093,,
minSpot,synthetic,-0.648257473664595,0.022991552918417396,-0.19425930957221563,0.19038160423665204,1.0,0.3091540969431865,0.34235229925340543,-0.11601064424347093,,-0.13260236815188836,,
maxSpot,synthetic,-0.6463458883765724,0.012165798520345088,0.615676527085634,-0.31348495027722784,0.3091540969431865,1.0,0.4932109834732588,0.3410992820616809,,-0.41686832125452933,,
minCurve,synthetic,-0.3931785496924852,0.025564792529752127,0.2227013051063227,-0.5307604170751185,0.34235229925340543,0.4932109834732588,1.0,0.33850597026878687,,-0.18113871517288888,,
maxCurve,synthetic,0.1586569352283614,0.004718660511016688,0.4977528762522606,-0.6297381658036242,-0.11601064424347093,0.3410992820616809,0.33850597026878687,1.0,,-0.551627269494633,,
rounds,synthetic,,,,,,,,,,,,
settlementLegs,synthetic,0.2275078779959003,-0.010967336863324642,-0.18568170508729448,0.2229538811148093,-0.13260236815188836,-0.41686832125452933,-0.18113871517288888,-0.551627269494633,,1.0,,
x402Total,synthetic,,,,,,,,,,,,
deniedWorkers,synthetic,,,,,,,,,,,,
seed,x402,1.0,-0.010100684019049136,-0.35417067037175504,-0.15112797583356546,-0.648257473664595,-0.6463458883765724,-0.3931785496924852,0.1586569352283614,,0.2275078779959003,-0.1444284989676108,
role_pnl,x402,-0.010100684019049136,1.0,-0.010433623070147401,-0.008711623121696163,0.022991552918417396,0.012165798520345088,0.025564792529752127,0.004718660511016688,,-0.010967336863324642,-0.007720890834218544,
wallet_sum_pnl,x402,-0.35417067037175504,-0.010433623070147401,1.0,-0.18087982541159872,-0.19425930957221563,0.615676527085634,0.2227013051063227,0.4977528762522606,,-0.18568170508729448,-0.12240547981075117,
realizedAbs,x402,-0.15112797583356546,-0.008711623121696163,-0.18087982541159872,1.0,0.19038160423665204,-0.31348495027722784,-0.5307604170751185,-0.6297381658036242,,0.2229538811148093,0.039861616386006236,
minSpot,x402,-0.648257473664595,0.022991552918417396,-0.19425930957221563,0.19038160423665204,1.0,0.3091540969431865,0.34235229925340543,-0.11601064424347093,,-0.13260236815188836,-0.027539255907475385,
maxSpot,x402,-0.6463458883765724,0.012165798520345088,0.615676527085634,-0.31348495027722784,0.3091540969431865,1.0,0.4932109834732588,0.3410992820616809,,-0.41686832125452933,-0.06163272090151916,
minCurve,x402,-0.3931785496924852,0.025564792529752127,0.2227013051063227,-0.5307604170751185,0.34235229925340543,0.4932109834732588,1.0,0.33850597026878687,,-0.18113871517288888,-0.09784636745329124,
maxCurve,x402,0.1586569352283614,0.004718660511016688,0.4977528762522606,-0.6297381658036242,-0.11601064424347093,0.3410992820616809,0.33850597026878687,1.0,,-0.551627269494633,-0.17103961956992925,
rounds,x402,,,,,,,,,,,,
settlementLegs,x402,0.2275078779959003,-0.010967336863324642,-0.18568170508729448,0.2229538811148093,-0.13260236815188836,-0.41686832125452933,-0.18113871517288888,-0.551627269494633,,1.0,0.06489809822868042,
x402Total,x402,-0.1444284989676108,-0.007720890834218544,-0.12240547981075117,0.039861616386006236,-0.027539255907475385,-0.06163272090151916,-0.09784636745329124,-0.17103961956992925,,0.06489809822868042,1.0,
deniedWorkers,x402,,,,,,,,,,,,
