mode,column,outlier_count,outlier_pct,min,max,mean,iqr_outliers,zscore_outliers
basket,seed,9,25.0,202607311.0,2026073112.0,658473764.0,9,0
basket,realizedAbs,6,16.67,128.37086751217987,268.380396252618,204.8333,6,0
basket,settlementLegs,6,16.67,78.0,83.0,80.5,6,0
basket,maxSpot,3,8.33,0.2036458849605865,0.2241923762721666,0.2106,3,0
basket,maxCurve,3,8.33,0.2355,0.271,0.2486,3,0
basket,role_pnl,0,0.0,-65.0334427644465,61.74071129778758,-1.4336,0,0
basket,wallet_sum_pnl,0,0.0,-4.085620730620576e-14,9.170442183403793e-14,0.0,0,0
basket,minSpot,0,0.0,0.1139105870813814,0.1275448475289439,0.122,0,0
basket,minCurve,0,0.0,0.1045,0.115,0.1099,0,0
basket,rounds,0,0.0,60.0,60.0,60.0,0,0
basket,x402Total,0,0.0,0.0,0.0,0.0,0,0
basket,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
spread,settlementLegs,12,33.33,78.0,82.0,80.5833,12,0
spread,seed,9,25.0,202607311.0,2026073112.0,658473764.0,9,0
spread,maxCurve,6,16.67,67.88725,76.8495,70.9411,6,0
spread,wallet_sum_pnl,3,8.33,-1.8189894035458565e-11,9.436007530894129e-12,-0.0,3,0
spread,role_pnl,2,5.56,-16797.42221717618,11929.699729242013,-472.7801,2,0
spread,realizedAbs,0,0.0,27128.507654623405,76983.27624005258,48073.2252,0,0
spread,minSpot,0,0.0,40.63772235763177,44.29456649573903,42.6497,0,0
spread,maxSpot,0,0.0,61.0579279919654,69.99765748765338,66.4437,0,0
spread,minCurve,0,0.0,38.7175,41.4485,40.3888,0,0
spread,rounds,0,0.0,60.0,60.0,60.0,0,0
spread,x402Total,0,0.0,0.0,0.0,0.0,0,0
spread,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
synthetic,seed,9,25.0,202607311.0,2026073112.0,658473764.0,9,0
synthetic,wallet_sum_pnl,9,25.0,-1.754152378907747e-14,5.2402526762307395e-14,0.0,9,0
synthetic,realizedAbs,9,25.0,45.98690715050275,108.129245828155,79.4434,9,0
synthetic,maxCurve,6,16.67,0.0945,0.108,0.0996,6,0
synthetic,maxSpot,3,8.33,0.0814583539842346,0.0896769505088666,0.0843,3,0
synthetic,role_pnl,0,0.0,-25.41507526941805,23.515020648712195,-0.5123,0,0
synthetic,minSpot,0,0.0,0.0455642348325525,0.0510179390115775,0.0488,0,0
synthetic,minCurve,0,0.0,0.042,0.0455,0.0441,0,0
synthetic,rounds,0,0.0,60.0,60.0,60.0,0,0
synthetic,settlementLegs,0,0.0,78.0,83.0,80.0833,0,0
synthetic,x402Total,0,0.0,0.0,0.0,0.0,0,0
synthetic,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
x402,seed,9,25.0,202607311.0,2026073112.0,658473764.0,9,0
x402,wallet_sum_pnl,9,25.0,-1.754152378907747e-14,5.2402526762307395e-14,0.0,9,0
x402,realizedAbs,9,25.0,45.98690715050275,108.129245828155,79.4434,9,0
x402,maxCurve,6,16.67,0.0945,0.108,0.0996,6,0
x402,x402Total,6,16.67,315.08019194404056,409.3150637813728,346.0989,6,0
x402,maxSpot,3,8.33,0.0814583539842346,0.0896769505088666,0.0843,3,0
x402,role_pnl,0,0.0,-25.41507526941805,23.515020648712195,-0.5123,0,0
x402,minSpot,0,0.0,0.0455642348325525,0.0510179390115775,0.0488,0,0
x402,minCurve,0,0.0,0.042,0.0455,0.0441,0,0
x402,rounds,0,0.0,60.0,60.0,60.0,0,0
x402,settlementLegs,0,0.0,78.0,83.0,80.0833,0,0
x402,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
