,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
seed,basket,36.0,658473764.0,800784181.5009999,202607311.0,202607311.0,202607313.75,202607316.5,658473766.75,2026073112.0,2026073112.0,1.206,-0.582
role_pnl,basket,36.0,-1.4336474731093272,35.75246530131966,-65.0334427644465,-61.817018783388484,-34.78719490406641,7.039431681575683,25.90305764087842,43.78507871933619,61.74071129778758,-0.395,-0.954
wallet_sum_pnl,basket,36.0,1.7671049808617074e-14,3.70941683443994e-14,-4.085620730620576e-14,-4.085620730620576e-14,-7.327471962526033e-15,1.4876988529977098e-14,4.3520742565306136e-14,9.170442183403793e-14,9.170442183403793e-14,0.352,-0.543
realizedAbs,basket,36.0,204.833306625893,36.212164874895485,128.37086751217987,128.37086751217987,184.8265843691174,206.3630533460253,217.5662619901583,268.380396252618,268.380396252618,-0.189,0.185
minSpot,basket,36.0,0.12195238482694529,0.004203116315005702,0.1139105870813814,0.1139105870813814,0.11878127005101718,0.1227213029271115,0.125762406146099,0.1275448475289439,0.1275448475289439,-0.425,-0.916
maxSpot,basket,36.0,0.21064251473818374,0.006247983586166818,0.2036458849605865,0.2036458849605865,0.20657731726937212,0.20872388431203595,0.21286061157632555,0.2241923762721666,0.2241923762721666,1.071,0.047
minCurve,basket,36.0,0.10987500000000001,0.0029937434759845435,0.1045,0.1045,0.108625,0.109,0.112125,0.115,0.115,-0.092,-0.783
maxCurve,basket,36.0,0.24864583333333337,0.008727087347530601,0.2355,0.2355,0.24462499999999998,0.2485,0.2515,0.271,0.271,1.061,1.872
rounds,basket,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,basket,36.0,80.5,1.4638501094227998,78.0,78.0,80.0,80.5,81.25,83.0,83.0,-0.26,-0.444
x402Total,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,spread,36.0,658473764.0,800784181.5009999,202607311.0,202607311.0,202607313.75,202607316.5,658473766.75,2026073112.0,2026073112.0,1.206,-0.582
role_pnl,spread,36.0,-472.78011280428876,7314.426757252753,-16797.42221717618,-14264.065197160086,-3404.474813563958,-533.0853004434091,3800.6923875841044,11198.624100005509,11929.699729242013,-0.428,0.028
wallet_sum_pnl,spread,36.0,-1.6129320101754274e-12,6.764037154808271e-12,-1.8189894035458565e-11,-1.8189894035458565e-11,-3.780087354243733e-12,-3.183231456205249e-12,2.3590018827235326e-12,9.436007530894129e-12,9.436007530894129e-12,-0.796,1.316
realizedAbs,spread,36.0,48073.225228587835,13215.499444951523,27128.507654623405,27128.507654623405,37852.87615472095,44465.3063000807,57589.183726439594,76983.27624005258,76983.27624005258,0.608,-0.013
