mode,column,outlier_count,outlier_pct,min,max,mean,iqr_outliers,zscore_outliers
basket,seed,9,25.0,202607251.0,2026072512.0,658473569.0,9,0
basket,settlementLegs,6,16.67,76.0,83.0,80.0833,6,0
basket,wallet_sum_pnl,3,8.33,-6.039613253960853e-14,5.329070518200752e-14,-0.0,3,0
basket,maxSpot,3,8.33,0.230143588039527,0.2606527608873996,0.24,3,0
basket,minCurve,3,8.33,0.1185,0.132,0.1269,3,0
basket,maxCurve,3,8.33,0.2795,0.292,0.2874,3,0
basket,role_pnl,0,0.0,-62.4485146493228,64.7323278364323,-0.1353,0,0
basket,realizedAbs,0,0.0,158.55183288196793,286.650461710075,235.269,0,0
basket,minSpot,0,0.0,0.1279700759344715,0.148331404782448,0.1387,0,0
basket,rounds,0,0.0,60.0,60.0,60.0,0,0
basket,x402Total,0,0.0,0.0,0.0,0.0,0,0
basket,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
spread,seed,9,25.0,202607251.0,2026072512.0,658473569.0,9,0
spread,maxSpot,9,25.0,63.26613922669935,74.95484345366738,66.9042,9,0
spread,role_pnl,1,2.78,-22252.61682222542,15748.418119244052,-733.8489,1,1
spread,wallet_sum_pnl,0,0.0,-9.094947017729282e-12,1.1368683772161605e-11,0.0,0,0
spread,realizedAbs,0,0.0,28075.65477516798,58097.16153404385,41033.9128,0,0
spread,minSpot,0,0.0,41.76449498713016,46.11791587193551,43.5688,0,0
spread,minCurve,0,0.0,38.5905,41.406,40.0903,0,0
spread,maxCurve,0,0.0,69.2375,72.3105,70.6675,0,0
spread,rounds,0,0.0,60.0,60.0,60.0,0,0
spread,settlementLegs,0,0.0,76.0,83.0,79.5833,0,0
spread,x402Total,0,0.0,0.0,0.0,0.0,0,0
spread,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
synthetic,seed,9,25.0,202607251.0,2026072512.0,658473569.0,9,0
synthetic,maxSpot,3,8.33,0.0793598579446645,0.0898802623749654,0.0828,3,0
synthetic,maxCurve,3,8.33,0.0965,0.101,0.0992,3,0
synthetic,settlementLegs,3,8.33,78.0,82.0,79.4167,3,0
synthetic,role_pnl,2,5.56,-25.518758886777988,17.74842330444023,-0.3381,2,0
synthetic,wallet_sum_pnl,0,0.0,-1.5654144647214707e-14,9.769962616701378e-15,-0.0,0,0
synthetic,realizedAbs,0,0.0,47.54726947865788,99.60807630224714,74.669,0,0
synthetic,minSpot,0,0.0,0.044127612391197,0.0511487602698096,0.0478,0,0
synthetic,minCurve,0,0.0,0.041,0.0455,0.0438,0,0
synthetic,rounds,0,0.0,60.0,60.0,60.0,0,0
synthetic,x402Total,0,0.0,0.0,0.0,0.0,0,0
synthetic,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
x402,seed,9,25.0,202607251.0,2026072512.0,658473569.0,9,0
x402,maxSpot,3,8.33,0.0793598579446645,0.0898802623749654,0.0828,3,0
x402,maxCurve,3,8.33,0.0965,0.101,0.0992,3,0
x402,settlementLegs,3,8.33,78.0,82.0,79.4167,3,0
x402,role_pnl,2,5.56,-25.518758886777988,17.74842330444023,-0.3381,2,0
x402,wallet_sum_pnl,0,0.0,-1.5654144647214707e-14,9.769962616701378e-15,-0.0,0,0
x402,realizedAbs,0,0.0,47.54726947865788,99.60807630224714,74.669,0,0
x402,minSpot,0,0.0,0.044127612391197,0.0511487602698096,0.0478,0,0
x402,minCurve,0,0.0,0.041,0.0455,0.0438,0,0
x402,rounds,0,0.0,60.0,60.0,60.0,0,0
x402,x402Total,0,0.0,288.14404399743205,366.4634547751729,322.5517,0,0
x402,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
