     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026073e+08 2.026073e+09  6.584736e+08             9                0
   basket settlementLegs              6        16.67  7.600000e+01 8.300000e+01  8.008330e+01             6                0
   basket wallet_sum_pnl              3         8.33 -6.039613e-14 5.329071e-14 -0.000000e+00             3                0
   basket        maxSpot              3         8.33  2.301436e-01 2.606528e-01  2.400000e-01             3                0
   basket       minCurve              3         8.33  1.185000e-01 1.320000e-01  1.269000e-01             3                0
   basket       maxCurve              3         8.33  2.795000e-01 2.920000e-01  2.874000e-01             3                0
   basket       role_pnl              0         0.00 -6.244851e+01 6.473233e+01 -1.353000e-01             0                0
   basket    realizedAbs              0         0.00  1.585518e+02 2.866505e+02  2.352690e+02             0                0
   basket        minSpot              0         0.00  1.279701e-01 1.483314e-01  1.387000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026073e+08 2.026073e+09  6.584736e+08             9                0
   spread        maxSpot              9        25.00  6.326614e+01 7.495484e+01  6.690420e+01             9                0
   spread       role_pnl              1         2.78 -2.225262e+04 1.574842e+04 -7.338489e+02             1                1
   spread wallet_sum_pnl              0         0.00 -9.094947e-12 1.136868e-11  0.000000e+00             0                0
   spread    realizedAbs              0         0.00  2.807565e+04 5.809716e+04  4.103391e+04             0                0
   spread        minSpot              0         0.00  4.176449e+01 4.611792e+01  4.356880e+01             0                0
   spread       minCurve              0         0.00  3.859050e+01 4.140600e+01  4.009030e+01             0                0
   spread       maxCurve              0         0.00  6.923750e+01 7.231050e+01  7.066750e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread settlementLegs              0         0.00  7.600000e+01 8.300000e+01  7.958330e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026073e+08 2.026073e+09  6.584736e+08             9                0
synthetic        maxSpot              3         8.33  7.935986e-02 8.988026e-02  8.280000e-02             3                0
synthetic       maxCurve              3         8.33  9.650000e-02 1.010000e-01  9.920000e-02             3                0
synthetic settlementLegs              3         8.33  7.800000e+01 8.200000e+01  7.941670e+01             3                0
synthetic       role_pnl              2         5.56 -2.551876e+01 1.774842e+01 -3.381000e-01             2                0
synthetic wallet_sum_pnl              0         0.00 -1.565414e-14 9.769963e-15 -0.000000e+00             0                0
synthetic    realizedAbs              0         0.00  4.754727e+01 9.960808e+01  7.466900e+01             0                0
synthetic        minSpot              0         0.00  4.412761e-02 5.114876e-02  4.780000e-02             0                0
synthetic       minCurve              0         0.00  4.100000e-02 4.550000e-02  4.380000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026073e+08 2.026073e+09  6.584736e+08             9                0
     x402        maxSpot              3         8.33  7.935986e-02 8.988026e-02  8.280000e-02             3                0
     x402       maxCurve              3         8.33  9.650000e-02 1.010000e-01  9.920000e-02             3                0
     x402 settlementLegs              3         8.33  7.800000e+01 8.200000e+01  7.941670e+01             3                0
     x402       role_pnl              2         5.56 -2.551876e+01 1.774842e+01 -3.381000e-01             2                0
     x402 wallet_sum_pnl              0         0.00 -1.565414e-14 9.769963e-15 -0.000000e+00             0                0
     x402    realizedAbs              0         0.00  4.754727e+01 9.960808e+01  7.466900e+01             0                0
     x402        minSpot              0         0.00  4.412761e-02 5.114876e-02  4.780000e-02             0                0
     x402       minCurve              0         0.00  4.100000e-02 4.550000e-02  4.380000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402      x402Total              0         0.00  2.881440e+02 3.664635e+02  3.225517e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-07-25/outliers_by_mode.csv
