,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
seed,basket,36.0,658473341.5,800783667.6896113,202607181.0,202607181.0,202607183.75,202607186.5,658473344.25,2026071812.0,2026071812.0,1.206,-0.582
role_pnl,basket,36.0,-0.6912867278863033,43.30341763047699,-106.16807937754814,-91.0065771942075,-27.26598629629696,6.179835114146858,30.056625727307328,47.48873361234567,64.6900211458452,-0.877,0.156
wallet_sum_pnl,basket,36.0,9.17784367023463e-15,6.339485964063617e-14,-6.394884621840903e-14,-6.394884621840903e-14,-3.497202527569243e-14,-2.0872192862952946e-14,5.0182080713057076e-14,1.2434497875801753e-13,1.2434497875801753e-13,0.651,-0.943
realizedAbs,basket,36.0,236.46062578320527,67.74132110346783,120.21618717052516,120.21618717052516,189.7015128283658,230.07618950188453,298.06694781438244,324.7593298230066,324.7593298230066,-0.188,-1.13
minSpot,basket,36.0,0.12778248221527438,0.0037114837645633382,0.1203391208068475,0.1203391208068475,0.126647251197179,0.12804786990948946,0.13104096889882438,0.1321652674845987,0.1321652674845987,-0.705,-0.401
maxSpot,basket,36.0,0.22021941271463766,0.005123496921952753,0.2087419693603084,0.2087419693603084,0.2171830800683284,0.22135857743982607,0.22297753158942632,0.2292393826713721,0.2292393826713721,-0.608,0.496
minCurve,basket,36.0,0.11604166666666667,0.002125945167953033,0.111,0.111,0.115375,0.11625,0.117,0.12,0.12,-0.628,1.341
maxCurve,basket,36.0,0.2587916666666666,0.008085591240860857,0.2455,0.2455,0.25675000000000003,0.258,0.260625,0.274,0.274,0.281,0.016
rounds,basket,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,basket,36.0,80.58333333333333,1.5189281935440058,79.0,79.0,79.0,80.0,82.0,83.0,83.0,0.454,-1.33
x402Total,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,spread,36.0,658473341.5,800783667.6896113,202607181.0,202607181.0,202607183.75,202607186.5,658473344.25,2026071812.0,2026071812.0,1.206,-0.582
role_pnl,spread,36.0,-450.53655948794756,8898.447536928223,-21419.4405124258,-16174.78715014594,-6146.052285803229,1996.0733449059705,4079.7254431038677,12031.289472555789,15194.72680633988,-0.555,-0.196
wallet_sum_pnl,spread,36.0,-1.4495071809506044e-12,5.860671871536757e-12,-1.546140993013978e-11,-1.546140993013978e-11,-4.206412995699793e-12,-9.663381206337363e-13,3.0127011996228248e-12,6.252776074688882e-12,6.252776074688882e-12,-0.926,0.593
realizedAbs,spread,36.0,45936.20976781767,13783.891416513765,20857.48422935365,20857.48422935365,38150.56501825104,44771.28571274914,51434.79284069631,78114.4468003548,78114.4468003548,0.602,1.011
minSpot,spread,36.0,42.74266674794376,2.349366174216809,38.34721710918341,38.34721710918341,41.57754305234079,42.81238024890661,43.72993812959716,46.658252067914844,46.658252067914844,-0.026,-0.366
maxSpot,spread,36.0,66.95156436688393,2.0559052659455745,64.10145247577306,64.10145247577306,65.16300028063162,66.6510340915645,68.68777645718922,70.03945383991095,70.03945383991095,0.165,-1.317
minCurve,spread,36.0,40.166166666666655,0.9985718373185349,37.787,37.787,39.770875,40.2885,40.70325,41.509,41.509,-0.884,0.798
maxCurve,spread,36.0,70.85295833333332,1.6257309010103724,68.3405,68.3405,69.985,70.40975,71.361625,73.9615,73.9615,0.756,-0.199
rounds,spread,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,spread,36.0,79.5,1.4040757000349275,77.0,77.0,79.0,80.0,80.0,82.0,82.0,-0.393,-0.062
