     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket       maxCurve             12        33.33  2.455000e-01 2.740000e-01  2.588000e-01            12                0
   basket           seed              9        25.00  2.026072e+08 2.026072e+09  6.584733e+08             9                0
   basket       minCurve              6        16.67  1.110000e-01 1.200000e-01  1.160000e-01             6                0
   basket       role_pnl              0         0.00 -1.061681e+02 6.469002e+01 -6.913000e-01             0                0
   basket wallet_sum_pnl              0         0.00 -6.394885e-14 1.243450e-13  0.000000e+00             0                0
   basket    realizedAbs              0         0.00  1.202162e+02 3.247593e+02  2.364606e+02             0                0
   basket        minSpot              0         0.00  1.203391e-01 1.321653e-01  1.278000e-01             0                0
   basket        maxSpot              0         0.00  2.087420e-01 2.292394e-01  2.202000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket settlementLegs              0         0.00  7.900000e+01 8.300000e+01  8.058330e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026072e+08 2.026072e+09  6.584733e+08             9                0
   spread settlementLegs              9        25.00  7.700000e+01 8.200000e+01  7.950000e+01             9                0
   spread       maxCurve              6        16.67  6.834050e+01 7.396150e+01  7.085300e+01             6                0
   spread wallet_sum_pnl              3         8.33 -1.546141e-11 6.252776e-12 -0.000000e+00             3                0
   spread    realizedAbs              3         8.33  2.085748e+04 7.811445e+04  4.593621e+04             3                0
   spread        minSpot              3         8.33  3.834722e+01 4.665825e+01  4.274270e+01             3                0
   spread       minCurve              3         8.33  3.778700e+01 4.150900e+01  4.016620e+01             3                0
   spread       role_pnl              0         0.00 -2.141944e+04 1.519473e+04 -4.505366e+02             0                0
   spread        maxSpot              0         0.00  6.410145e+01 7.003945e+01  6.695160e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026072e+08 2.026072e+09  6.584733e+08             9                0
synthetic       minCurve              3         8.33  4.250000e-02 4.550000e-02  4.430000e-02             3                0
synthetic       role_pnl              0         0.00 -3.478297e+01 2.198041e+01 -2.696000e-01             0                0
synthetic wallet_sum_pnl              0         0.00 -1.687539e-14 2.411960e-14  0.000000e+00             0                0
synthetic    realizedAbs              0         0.00  4.281721e+01 1.230728e+02  8.688100e+01             0                0
synthetic        minSpot              0         0.00  4.584347e-02 5.034867e-02  4.870000e-02             0                0
synthetic        maxSpot              0         0.00  7.952075e-02 8.732929e-02  8.390000e-02             0                0
synthetic       maxCurve              0         0.00  9.375000e-02 1.045000e-01  9.910000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic settlementLegs              0         0.00  7.800000e+01 8.200000e+01  7.983330e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026072e+08 2.026072e+09  6.584733e+08             9                0
     x402       minCurve              3         8.33  4.250000e-02 4.550000e-02  4.430000e-02             3                0
     x402       role_pnl              0         0.00 -3.478297e+01 2.198041e+01 -2.696000e-01             0                0
     x402 wallet_sum_pnl              0         0.00 -1.687539e-14 2.411960e-14  0.000000e+00             0                0
     x402    realizedAbs              0         0.00  4.281721e+01 1.230728e+02  8.688100e+01             0                0
     x402        minSpot              0         0.00  4.584347e-02 5.034867e-02  4.870000e-02             0                0
     x402        maxSpot              0         0.00  7.952075e-02 8.732929e-02  8.390000e-02             0                0
     x402       maxCurve              0         0.00  9.375000e-02 1.045000e-01  9.910000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402 settlementLegs              0         0.00  7.800000e+01 8.200000e+01  7.983330e+01             0                0
     x402      x402Total              0         0.00  2.852222e+02 3.619917e+02  3.225627e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-07-18/outliers_by_mode.csv
