,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
seed,basket,36.0,658476299.0,800787264.3693302,202608091.0,202608091.0,202608093.75,202608096.5,658476301.75,2026080912.0,2026080912.0,1.206,-0.582
role_pnl,basket,36.0,-0.589735142087313,27.782738400476983,-76.84721889983187,-45.841743838425764,-16.43623624453857,2.1638341798885627,20.233539416109195,37.59103030665993,51.5319342663896,-0.5,0.435
wallet_sum_pnl,basket,36.0,-1.3646491344350882e-15,2.854240481669762e-14,-4.8405723873656825e-14,-4.8405723873656825e-14,-1.559863349598345e-14,8.659739592076221e-15,1.736111254757589e-14,3.5416114485542494e-14,3.5416114485542494e-14,-0.689,-0.938
realizedAbs,basket,36.0,205.57706015962424,45.80394898474751,118.20510219919396,118.20510219919396,180.77683067907745,203.11905527328156,240.1844742016781,274.7262599470871,274.7262599470871,-0.273,-0.681
minSpot,basket,36.0,0.12032144032794147,0.004442020688955083,0.110118606465102,0.110118606465102,0.11794658363678133,0.12100779271961726,0.12383296761568949,0.1254433061735209,0.1254433061735209,-0.899,0.21
maxSpot,basket,36.0,0.21289177296271636,0.0078891584989581,0.1971133340028891,0.1971133340028891,0.2090878343264299,0.21314151205374754,0.21539392457636114,0.2317740588005145,0.2317740588005145,0.489,1.763
minCurve,basket,36.0,0.11066666666666665,0.002094209704331038,0.107,0.107,0.108875,0.11125,0.112,0.1145,0.1145,-0.145,-0.654
maxCurve,basket,36.0,0.24762500000000007,0.003645692174138054,0.2415,0.2415,0.2455,0.2465,0.251625,0.2535,0.2535,0.22,-1.088
rounds,basket,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,basket,36.0,80.33333333333333,2.8183074961503296,74.0,74.0,78.75,81.0,82.25,84.0,84.0,-0.848,0.052
x402Total,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,spread,36.0,658476299.0,800787264.3693302,202608091.0,202608091.0,202608093.75,202608096.5,658476301.75,2026080912.0,2026080912.0,1.206,-0.582
role_pnl,spread,36.0,-573.1761175827692,8535.719099153679,-22880.220598984783,-16007.99152484439,-5657.393458220658,1067.5419560893279,5555.390962309761,10827.088996242168,15389.93124334734,-0.727,0.382
wallet_sum_pnl,spread,36.0,-1.1368683772161603e-13,5.909591359843884e-12,-1.0459189070388676e-11,-1.0459189070388676e-11,-3.751665644813329e-12,-5.684341886080802e-13,1.0231815394945443e-12,1.4097167877480388e-11,1.4097167877480388e-11,0.813,1.298
realizedAbs,spread,36.0,45560.93205565956,12067.725367121695,19102.1461400686,19102.1461400686,36626.19024275276,49311.85183066045,55441.03235435044,61129.677783535015,61129.677783535015,-0.777,-0.23
minSpot,spread,36.0,43.07727445182983,1.9458199059553365,38.33149839246288,38.33149839246288,42.347068478191744,43.00289001449432,44.20022394443776,45.65710642719914,45.65710642719914,-0.897,1.01
maxSpot,spread,36.0,66.39173645408103,2.5600769503163865,62.65679051133829,62.65679051133829,64.9388321609757,66.1541716693275,67.43931070099751,71.24859493981786,71.24859493981786,0.425,-0.638
minCurve,spread,36.0,40.23441666666666,0.8183241280638308,38.564,38.564,39.832,40.24875,40.624125,41.731,41.731,-0.239,0.013
maxCurve,spread,36.0,70.63072916666667,1.6025632418711069,68.76675,68.76675,69.71125,70.24975,70.90050000000001,75.1495,75.1495,1.843,3.448
rounds,spread,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,spread,36.0,80.41666666666667,2.1297216451250818,75.0,75.0,79.0,81.0,82.0,83.0,83.0,-1.259,1.388
x402Total,spread,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,spread,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,synthetic,36.0,658476299.0,800787264.3693302,202608091.0,202608091.0,202608093.75,202608096.5,658476301.75,2026080912.0,2026080912.0,1.206,-0.582
role_pnl,synthetic,36.0,-0.11109937166512493,10.214702166045276,-30.907348072407896,-13.756172619524854,-6.114530907955657,-0.24534647945471844,5.717375199929851,14.53158325829526,21.548694206623686,-0.541,1.334
wallet_sum_pnl,synthetic,36.0,-2.0816681711721685e-15,1.0394460156443506e-14,-2.0705659409259173e-14,-2.0705659409259173e-14,-1.1907141939104804e-14,8.326672684688674e-16,4.5102810375396984e-15,1.4210854715202004e-14,1.4210854715202004e-14,-0.361,-0.959
realizedAbs,synthetic,36.0,79.90255578555463,18.607908240967312,44.58450771681076,44.58450771681076,73.3549348892018,80.8562779518155,89.4071399329316,109.78455746647592,109.78455746647592,-0.248,-0.445
minSpot,synthetic,36.0,0.04812857613117658,0.0017768082755820352,0.0440474425860408,0.0440474425860408,0.0471786334547125,0.0484031170878469,0.049533187046275774,0.0501773224694084,0.0501773224694084,-0.899,0.21
maxSpot,synthetic,36.0,0.08515670918508654,0.003155663399583252,0.0788453336011556,0.0788453336011556,0.08363513373057195,0.085256604821499,0.08615756983054443,0.0927096235202058,0.0927096235202058,0.489,1.763
minCurve,synthetic,36.0,0.044458333333333336,0.0007803387542782767,0.043,0.043,0.044,0.0445,0.045,0.0455,0.0455,-0.445,-0.707
maxCurve,synthetic,36.0,0.09908333333333336,0.0015329709716755905,0.0965,0.0965,0.098,0.09875,0.100625,0.1015,0.1015,0.174,-1.084
rounds,synthetic,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,synthetic,36.0,80.08333333333333,2.089087292165101,75.0,75.0,79.0,80.5,81.25,83.0,83.0,-1.013,0.949
x402Total,synthetic,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,synthetic,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,x402,36.0,658476299.0,800787264.3693302,202608091.0,202608091.0,202608093.75,202608096.5,658476301.75,2026080912.0,2026080912.0,1.206,-0.582
role_pnl,x402,36.0,-0.11109937166512493,10.214702166045276,-30.907348072407896,-13.756172619524854,-6.114530907955657,-0.24534647945471844,5.717375199929851,14.53158325829526,21.548694206623686,-0.541,1.334
wallet_sum_pnl,x402,36.0,-2.0816681711721685e-15,1.0394460156443506e-14,-2.0705659409259173e-14,-2.0705659409259173e-14,-1.1907141939104804e-14,8.326672684688674e-16,4.5102810375396984e-15,1.4210854715202004e-14,1.4210854715202004e-14,-0.361,-0.959
realizedAbs,x402,36.0,79.90255578555463,18.607908240967312,44.58450771681076,44.58450771681076,73.3549348892018,80.8562779518155,89.4071399329316,109.78455746647592,109.78455746647592,-0.248,-0.445
minSpot,x402,36.0,0.04812857613117658,0.0017768082755820352,0.0440474425860408,0.0440474425860408,0.0471786334547125,0.0484031170878469,0.049533187046275774,0.0501773224694084,0.0501773224694084,-0.899,0.21
maxSpot,x402,36.0,0.08515670918508654,0.003155663399583252,0.0788453336011556,0.0788453336011556,0.08363513373057195,0.085256604821499,0.08615756983054443,0.0927096235202058,0.0927096235202058,0.489,1.763
minCurve,x402,36.0,0.044458333333333336,0.0007803387542782767,0.043,0.043,0.044,0.0445,0.045,0.0455,0.0455,-0.445,-0.707
maxCurve,x402,36.0,0.09908333333333336,0.0015329709716755905,0.0965,0.0965,0.098,0.09875,0.100625,0.1015,0.1015,0.174,-1.084
rounds,x402,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,x402,36.0,80.08333333333333,2.089087292165101,75.0,75.0,79.0,80.5,81.25,83.0,83.0,-1.013,0.949
x402Total,x402,36.0,337.92988751780064,47.92662805873464,283.8660984388383,283.8660984388383,301.6798499619608,327.65457160065534,358.5803153249469,456.7615303650019,456.7615303650019,1.168,1.018
deniedWorkers,x402,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
