     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026081e+08 2.026081e+09  6.584762e+08             9                0
   basket       minCurve              6        16.67  1.015000e-01 1.160000e-01  1.104000e-01             6                0
   basket    realizedAbs              3         8.33  1.410662e+02 3.264153e+02  2.170665e+02             3                0
   basket        minSpot              3         8.33  1.136310e-01 1.258035e-01  1.204000e-01             3                0
   basket       role_pnl              0         0.00 -7.271677e+01 6.161991e+01 -6.758000e-01             0                0
   basket wallet_sum_pnl              0         0.00 -6.128431e-14 4.085621e-14 -0.000000e+00             0                0
   basket        maxSpot              0         0.00  1.956020e-01 2.318843e-01  2.112000e-01             0                0
   basket       maxCurve              0         0.00  2.360000e-01 2.595000e-01  2.451000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket settlementLegs              0         0.00  7.800000e+01 8.400000e+01  8.025000e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026081e+08 2.026081e+09  6.584762e+08             9                0
   spread       maxCurve              9        25.00  6.685850e+01 7.446800e+01  7.084180e+01             9                0
   spread settlementLegs              6        16.67  7.800000e+01 8.300000e+01  8.050000e+01             6                0
   spread       role_pnl              0         0.00 -1.779754e+04 1.257176e+04 -3.519035e+02             0                0
   spread wallet_sum_pnl              0         0.00 -8.867573e-12 5.115908e-12 -0.000000e+00             0                0
   spread    realizedAbs              0         0.00  3.225119e+04 6.143438e+04  4.540822e+04             0                0
   spread        minSpot              0         0.00  3.926999e+01 4.602467e+01  4.281310e+01             0                0
   spread        maxSpot              0         0.00  5.953393e+01 7.053187e+01  6.654330e+01             0                0
   spread       minCurve              0         0.00  3.791850e+01 4.085900e+01  3.975010e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026081e+08 2.026081e+09  6.584762e+08             9                0
synthetic    realizedAbs              3         8.33  5.566442e+01 1.285271e+02  8.372810e+01             3                0
synthetic        minSpot              3         8.33  4.545240e-02 5.032139e-02  4.810000e-02             3                0
synthetic       minCurve              3         8.33  4.050000e-02 4.650000e-02  4.430000e-02             3                0
synthetic       role_pnl              0         0.00 -2.755939e+01 2.233610e+01 -2.391000e-01             0                0
synthetic wallet_sum_pnl              0         0.00 -9.325873e-15 1.709743e-14  0.000000e+00             0                0
synthetic        maxSpot              0         0.00  7.824081e-02 9.275373e-02  8.450000e-02             0                0
synthetic       maxCurve              0         0.00  9.450000e-02 1.035000e-01  9.810000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic settlementLegs              0         0.00  7.700000e+01 8.300000e+01  8.100000e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026081e+08 2.026081e+09  6.584762e+08             9                0
     x402    realizedAbs              3         8.33  5.566442e+01 1.285271e+02  8.372810e+01             3                0
     x402        minSpot              3         8.33  4.545240e-02 5.032139e-02  4.810000e-02             3                0
     x402       minCurve              3         8.33  4.050000e-02 4.650000e-02  4.430000e-02             3                0
     x402      x402Total              3         8.33  2.854405e+02 3.961998e+02  3.401335e+02             3                0
     x402       role_pnl              0         0.00 -2.755939e+01 2.233610e+01 -2.391000e-01             0                0
     x402 wallet_sum_pnl              0         0.00 -9.325873e-15 1.709743e-14  0.000000e+00             0                0
     x402        maxSpot              0         0.00  7.824081e-02 9.275373e-02  8.450000e-02             0                0
     x402       maxCurve              0         0.00  9.450000e-02 1.035000e-01  9.810000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402 settlementLegs              0         0.00  7.700000e+01 8.300000e+01  8.100000e+01             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-08-06/outliers_by_mode.csv
