mode,column,outlier_count,outlier_pct,min,max,mean,iqr_outliers,zscore_outliers
basket,seed,9,25.0,202608111.0,2026081112.0,658476364.0,9,0
basket,maxSpot,6,16.67,0.242328154950906,0.2742014312876267,0.257,6,0
basket,realizedAbs,3,8.33,155.14037085236626,297.6291099153798,243.9436,3,0
basket,minCurve,3,8.33,0.127,0.138,0.134,3,0
basket,role_pnl,0,0.0,-90.33979424212018,55.67724695786108,-1.4257,0,0
basket,wallet_sum_pnl,0,0.0,-4.263256414560601e-14,4.7295500849031675e-14,-0.0,0,0
basket,minSpot,0,0.0,0.1365008886684259,0.1572238511914762,0.1462,0,0
basket,maxCurve,0,0.0,0.287,0.3065,0.296,0,0
basket,rounds,0,0.0,60.0,60.0,60.0,0,0
basket,settlementLegs,0,0.0,76.0,83.0,79.5833,0,0
basket,x402Total,0,0.0,0.0,0.0,0.0,0,0
basket,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
spread,seed,9,25.0,202608111.0,2026081112.0,658476364.0,9,0
spread,wallet_sum_pnl,6,16.67,-1.7053025658242404e-11,7.73070496506989e-12,-0.0,6,0
spread,realizedAbs,3,8.33,34295.964108040906,72640.38942614799,49241.2353,3,0
spread,role_pnl,0,0.0,-24696.214192919026,14881.39603773796,-467.9676,0,0
spread,minSpot,0,0.0,39.77789290852946,45.0596594438611,43.2396,0,0
spread,maxSpot,0,0.0,62.932007516039015,72.46246751464383,66.7769,0,0
spread,minCurve,0,0.0,37.6455,41.131,39.0534,0,0
spread,maxCurve,0,0.0,68.26,77.2095,71.4645,0,0
spread,rounds,0,0.0,60.0,60.0,60.0,0,0
spread,settlementLegs,0,0.0,76.0,82.0,79.8333,0,0
spread,x402Total,0,0.0,0.0,0.0,0.0,0,0
spread,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
synthetic,seed,9,25.0,202608111.0,2026081112.0,658476364.0,9,0
synthetic,maxSpot,6,16.67,0.0801084809755061,0.090645101252108,0.085,6,0
synthetic,minCurve,3,8.33,0.042,0.0455,0.0445,3,0
synthetic,role_pnl,0,0.0,-29.132320669788854,15.869514001190378,-0.6958,0,0
synthetic,wallet_sum_pnl,0,0.0,-1.2878587085651816e-14,2.398081733190338e-14,0.0,0,0
synthetic,realizedAbs,0,0.0,54.52385632816743,96.26608283593316,79.5686,0,0
synthetic,minSpot,0,0.0,0.045124260716835,0.0519748268401574,0.0483,0,0
synthetic,maxCurve,0,0.0,0.095,0.1015,0.0981,0,0
synthetic,rounds,0,0.0,60.0,60.0,60.0,0,0
synthetic,settlementLegs,0,0.0,77.0,84.0,80.0833,0,0
synthetic,x402Total,0,0.0,0.0,0.0,0.0,0,0
synthetic,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
x402,seed,9,25.0,202608111.0,2026081112.0,658476364.0,9,0
x402,maxSpot,6,16.67,0.0801084809755061,0.090645101252108,0.085,6,0
x402,minCurve,3,8.33,0.042,0.0455,0.0445,3,0
x402,x402Total,3,8.33,274.1012132573534,425.6122723242255,322.5685,3,0
x402,role_pnl,0,0.0,-29.132320669788854,15.869514001190378,-0.6958,0,0
x402,wallet_sum_pnl,0,0.0,-1.2878587085651816e-14,2.398081733190338e-14,0.0,0,0
x402,realizedAbs,0,0.0,54.52385632816743,96.26608283593316,79.5686,0,0
x402,minSpot,0,0.0,0.045124260716835,0.0519748268401574,0.0483,0,0
x402,maxCurve,0,0.0,0.095,0.1015,0.0981,0,0
x402,rounds,0,0.0,60.0,60.0,60.0,0,0
x402,settlementLegs,0,0.0,77.0,84.0,80.0833,0,0
x402,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
