seed,mode,live,settlement,spotSource,role,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
202607221,"synthetic",false,"cash","synthetic","analyst",-4.5340431741597556,-3.4583447217073626e-14,54.53235704872318,0.04352795903044321,0.08573992984510816,0.043500000000000004,0.0965,60,80,0,0
202607221,"synthetic",false,"cash","synthetic","operator",2.235806364796649,-3.4583447217073626e-14,54.53235704872318,0.04352795903044321,0.08573992984510816,0.043500000000000004,0.0965,60,80,0,0
202607221,"synthetic",false,"cash","synthetic","retail",2.5280391464012206,-3.4583447217073626e-14,54.53235704872318,0.04352795903044321,0.08573992984510816,0.043500000000000004,0.0965,60,80,0,0
202607222,"synthetic",false,"cash","synthetic","analyst",10.779428109552544,-6.217248937900877e-15,88.90645490889443,0.0496974285819609,0.08398890375008088,0.0445,0.0945,60,78,0,0
202607222,"synthetic",false,"cash","synthetic","operator",11.925424217755655,-6.217248937900877e-15,88.90645490889443,0.0496974285819609,0.08398890375008088,0.0445,0.0945,60,78,0,0
202607222,"synthetic",false,"cash","synthetic","retail",-24.03248660468383,-6.217248937900877e-15,88.90645490889443,0.0496974285819609,0.08398890375008088,0.0445,0.0945,60,78,0,0
202607223,"synthetic",false,"cash","synthetic","analyst",2.9696464285168327,-3.9968028886505635e-15,70.16744062820268,0.0498392118450809,0.08580746111054174,0.0435,0.0975,60,77,0,0
202607223,"synthetic",false,"cash","synthetic","operator",-10.496275501934557,-3.9968028886505635e-15,70.16744062820268,0.0498392118450809,0.08580746111054174,0.0435,0.0975,60,77,0,0
202607223,"synthetic",false,"cash","synthetic","retail",4.41669735658444,-3.9968028886505635e-15,70.16744062820268,0.0498392118450809,0.08580746111054174,0.0435,0.0975,60,77,0,0
202607224,"synthetic",false,"cash","synthetic","analyst",18.53891428150077,-2.6645352591003757e-15,116.41266531013237,0.048216115703332244,0.07924210966536414,0.0445,0.0995,60,77,0,0
202607224,"synthetic",false,"cash","synthetic","operator",9.326212643496872,-2.6645352591003757e-15,116.41266531013237,0.048216115703332244,0.07924210966536414,0.0445,0.0995,60,77,0,0
202607224,"synthetic",false,"cash","synthetic","retail",-27.10815712750921,-2.6645352591003757e-15,116.41266531013237,0.048216115703332244,0.07924210966536414,0.0445,0.0995,60,77,0,0
202607225,"synthetic",false,"cash","synthetic","analyst",10.716533699374661,-1.3766765505351941e-14,77.69616891873352,0.05077286690273118,0.08016909365260586,0.0455,0.1005,60,82,0,0
202607225,"synthetic",false,"cash","synthetic","operator",-7.7651478875308975,-1.3766765505351941e-14,77.69616891873352,0.05077286690273118,0.08016909365260586,0.0455,0.1005,60,82,0,0
