seed,mode,live,settlement,spotSource,role,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
202609201,"synthetic",false,"cash","synthetic","analyst",15.891523451333635,-1.4210854715202004e-14,88.96467886266407,0.046327661225102554,0.08421454892212958,0.0425,0.1,60,84,0,0
202609201,"synthetic",false,"cash","synthetic","operator",11.43122490197197,-1.4210854715202004e-14,88.96467886266407,0.046327661225102554,0.08421454892212958,0.0425,0.1,60,84,0,0
202609201,"synthetic",false,"cash","synthetic","retail",-32.33183183995192,-1.4210854715202004e-14,88.96467886266407,0.046327661225102554,0.08421454892212958,0.0425,0.1,60,84,0,0
202609202,"synthetic",false,"cash","synthetic","analyst",6.857194575018629,2.55351295663786e-15,69.66042516020416,0.04805593883106763,0.08286179786994813,0.044,0.0985,60,82,0,0
202609202,"synthetic",false,"cash","synthetic","operator",-6.734529102589981,2.55351295663786e-15,69.66042516020416,0.04805593883106763,0.08286179786994813,0.044,0.0985,60,82,0,0
202609202,"synthetic",false,"cash","synthetic","retail",0.3117093158973355,2.55351295663786e-15,69.66042516020416,0.04805593883106763,0.08286179786994813,0.044,0.0985,60,82,0,0
202609203,"synthetic",false,"cash","synthetic","analyst",13.977868488517217,3.4416913763379853e-15,80.96712093176247,0.047793259203330864,0.08548754814107097,0.044,0.111,60,81,0,0
202609203,"synthetic",false,"cash","synthetic","operator",9.604263305386862,3.4416913763379853e-15,80.96712093176247,0.047793259203330864,0.08548754814107097,0.044,0.111,60,81,0,0
202609203,"synthetic",false,"cash","synthetic","retail",-23.129643378001145,3.4416913763379853e-15,80.96712093176247,0.047793259203330864,0.08548754814107097,0.044,0.111,60,81,0,0
202609204,"synthetic",false,"cash","synthetic","analyst",2.072570583270763,2.6645352591003757e-15,88.60881164739034,0.04984723067902607,0.08126884540496448,0.046,0.099,60,76,0,0
202609204,"synthetic",false,"cash","synthetic","operator",3.0957841144973637,2.6645352591003757e-15,88.60881164739034,0.04984723067902607,0.08126884540496448,0.046,0.099,60,76,0,0
202609204,"synthetic",false,"cash","synthetic","retail",-4.654896216372994,2.6645352591003757e-15,88.60881164739034,0.04984723067902607,0.08126884540496448,0.046,0.099,60,76,0,0
202609205,"synthetic",false,"cash","synthetic","analyst",4.358168575044232,1.0880185641326534e-14,68.92985362374074,0.04722637267542616,0.08482944001533119,0.0415,0.1015,60,78,0,0
202609205,"synthetic",false,"cash","synthetic","operator",3.834864490688243,1.0880185641326534e-14,68.92985362374074,0.04722637267542616,0.08482944001533119,0.0415,0.1015,60,78,0,0
202609205,"synthetic",false,"cash","synthetic","retail",-6.285076743402489,1.0880185641326534e-14,68.92985362374074,0.04722637267542616,0.08482944001533119,0.0415,0.1015,60,78,0,0
202609206,"synthetic",false,"cash","synthetic","analyst",9.932452206137453,-2.2648549702353193e-14,85.51962675532792,0.04923369541820743,0.08043036611676367,0.0455,0.105,60,80,0,0
202609206,"synthetic",false,"cash","synthetic","operator",2.760183672715343,-2.2648549702353193e-14,85.51962675532792,0.04923369541820743,0.08043036611676367,0.0455,0.105,60,80,0,0
202609206,"synthetic",false,"cash","synthetic","retail",-14.532705499723296,-2.2648549702353193e-14,85.51962675532792,0.04923369541820743,0.08043036611676367,0.0455,0.105,60,80,0,0
202609207,"synthetic",false,"cash","synthetic","analyst",9.063313303435905,-1.3211653993039363e-14,55.939904331018305,0.048435331617000275,0.08251349112611912,0.046,0.099,60,80,0,0
202609207,"synthetic",false,"cash","synthetic","operator",-0.19865000455281123,-1.3211653993039363e-14,55.939904331018305,0.048435331617000275,0.08251349112611912,0.046,0.099,60,80,0,0
202609207,"synthetic",false,"cash","synthetic","retail",-9.22352239485839,-1.3211653993039363e-14,55.939904331018305,0.048435331617000275,0.08251349112611912,0.046,0.099,60,80,0,0
202609208,"synthetic",false,"cash","synthetic","analyst",4.7673116084729745,-1.4654943925052066e-14,75.97716305202145,0.047397484966946166,0.08195208158772185,0.0455,0.099,60,81,0,0
202609208,"synthetic",false,"cash","synthetic","operator",-2.3824279773427035,-1.4654943925052066e-14,75.97716305202145,0.047397484966946166,0.08195208158772185,0.0455,0.099,60,81,0,0
202609208,"synthetic",false,"cash","synthetic","retail",-3.9246325999286746,-1.4654943925052066e-14,75.97716305202145,0.047397484966946166,0.08195208158772185,0.0455,0.099,60,81,0,0
202609209,"synthetic",false,"cash","synthetic","analyst",4.699548052129096,-1.3322676295501878e-14,65.2385754892543,0.047067424013324644,0.08363570048341361,0.0415,0.0975,60,78,0,0
