seed,mode,live,settlement,spotSource,role,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
202608031,"synthetic",false,"cash","synthetic","analyst",-0.4318218439169897,-3.3306690738754696e-16,71.65820240481358,0.0451581253686586,0.08552510925302431,0.046,0.099,60,78,0,0
202608031,"synthetic",false,"cash","synthetic","operator",1.611886331522554,-3.3306690738754696e-16,71.65820240481358,0.0451581253686586,0.08552510925302431,0.046,0.099,60,78,0,0
202608031,"synthetic",false,"cash","synthetic","retail",-0.9811885316946691,-3.3306690738754696e-16,71.65820240481358,0.0451581253686586,0.08552510925302431,0.046,0.099,60,78,0,0
202608032,"synthetic",false,"cash","synthetic","analyst",8.121485653486891,1.0658141036401503e-14,71.06299765006088,0.04777444723206235,0.08527981933183708,0.0445,0.0995,60,81,0,0
202608032,"synthetic",false,"cash","synthetic","operator",7.392254557071366,1.0658141036401503e-14,71.06299765006088,0.04777444723206235,0.08527981933183708,0.0445,0.0995,60,81,0,0
202608032,"synthetic",false,"cash","synthetic","retail",-13.654423521339126,1.0658141036401503e-14,71.06299765006088,0.04777444723206235,0.08527981933183708,0.0445,0.0995,60,81,0,0
202608033,"synthetic",false,"cash","synthetic","analyst",-1.4637319241522535,-5.689893001203927e-15,68.781705201137,0.04883972919874784,0.08336253167731848,0.0455,0.0965,60,80,0,0
202608033,"synthetic",false,"cash","synthetic","operator",1.1215421658942444,-5.689893001203927e-15,68.781705201137,0.04883972919874784,0.08336253167731848,0.0455,0.0965,60,80,0,0
202608033,"synthetic",false,"cash","synthetic","retail",0.24357354235141493,-5.689893001203927e-15,68.781705201137,0.04883972919874784,0.08336253167731848,0.0455,0.0965,60,80,0,0
202608034,"synthetic",false,"cash","synthetic","analyst",1.4916715773194409,2.4424906541753444e-15,61.698903445050014,0.04803139652576022,0.08506013827840678,0.0455,0.099,60,80,0,0
202608034,"synthetic",false,"cash","synthetic","operator",-0.5699245864299955,2.4424906541753444e-15,61.698903445050014,0.04803139652576022,0.08506013827840678,0.0455,0.099,60,80,0,0
202608034,"synthetic",false,"cash","synthetic","retail",0.35400043738492215,2.4424906541753444e-15,61.698903445050014,0.04803139652576022,0.08506013827840678,0.0455,0.099,60,80,0,0
202608035,"synthetic",false,"cash","synthetic","analyst",9.654351215305393,-4.718447854656915e-16,71.1337719713696,0.05035400711289411,0.08175601455648797,0.044,0.1005,60,78,0,0
202608035,"synthetic",false,"cash","synthetic","operator",8.244946504151496,-4.718447854656915e-16,71.1337719713696,0.05035400711289411,0.08175601455648797,0.044,0.1005,60,78,0,0
202608035,"synthetic",false,"cash","synthetic","retail",-17.952592304301614,-4.718447854656915e-16,71.1337719713696,0.05035400711289411,0.08175601455648797,0.044,0.1005,60,78,0,0
202608036,"synthetic",false,"cash","synthetic","analyst",14.49937863548025,1.4210854715202004e-14,82.4266221620583,0.04596971481743222,0.08346493805305277,0.045,0.098,60,78,0,0
202608036,"synthetic",false,"cash","synthetic","operator",1.3300167141508226,1.4210854715202004e-14,82.4266221620583,0.04596971481743222,0.08346493805305277,0.045,0.098,60,78,0,0
202608036,"synthetic",false,"cash","synthetic","retail",-14.673671009936424,1.4210854715202004e-14,82.4266221620583,0.04596971481743222,0.08346493805305277,0.045,0.098,60,78,0,0
202608037,"synthetic",false,"cash","synthetic","analyst",11.232325398584939,-4.440892098500626e-15,75.04786092060584,0.04798128507312887,0.08477152363750699,0.0425,0.093,60,78,0,0
202608037,"synthetic",false,"cash","synthetic","operator",9.597057638465726,-4.440892098500626e-15,75.04786092060584,0.04798128507312887,0.08477152363750699,0.0425,0.093,60,78,0,0
202608037,"synthetic",false,"cash","synthetic","retail",-22.83402794970363,-4.440892098500626e-15,75.04786092060584,0.04798128507312887,0.08477152363750699,0.0425,0.093,60,78,0,0
202608038,"synthetic",false,"cash","synthetic","analyst",19.772777744910638,4.579669976578771e-15,88.35610367581683,0.045257888337483315,0.08142752521878845,0.0445,0.10250000000000001,60,82,0,0
202608038,"synthetic",false,"cash","synthetic","operator",11.034234605305759,4.579669976578771e-15,88.35610367581683,0.045257888337483315,0.08142752521878845,0.0445,0.10250000000000001,60,82,0,0
202608038,"synthetic",false,"cash","synthetic","retail",-30.849824951019535,4.579669976578771e-15,88.35610367581683,0.045257888337483315,0.08142752521878845,0.0445,0.10250000000000001,60,82,0,0
202608039,"synthetic",false,"cash","synthetic","analyst",-0.2161824861414114,1.5543122344752192e-15,63.001513003358305,0.04914150829840052,0.08616408545536389,0.04425,0.1005,60,80,0,0
202608039,"synthetic",false,"cash","synthetic","operator",4.571268723928402,1.5543122344752192e-15,63.001513003358305,0.04914150829840052,0.08616408545536389,0.04425,0.1005,60,80,0,0
202608039,"synthetic",false,"cash","synthetic","retail",-3.074662146866599,1.5543122344752192e-15,63.001513003358305,0.04914150829840052,0.08616408545536389,0.04425,0.1005,60,80,0,0
2026080310,"synthetic",false,"cash","synthetic","analyst",-2.8134350105575283,4.440892098500626e-16,46.874369243905534,0.0495325810254471,0.08888933531577366,0.044,0.097,60,80,0,0
2026080310,"synthetic",false,"cash","synthetic","operator",1.8160646785410832,4.440892098500626e-16,46.874369243905534,0.0495325810254471,0.08888933531577366,0.044,0.097,60,80,0,0
2026080310,"synthetic",false,"cash","synthetic","retail",0.44457678069328344,4.440892098500626e-16,46.874369243905534,0.0495325810254471,0.08888933531577366,0.044,0.097,60,80,0,0
2026080311,"synthetic",false,"cash","synthetic","analyst",12.298960857596992,-7.549516567451064e-15,69.88242011142323,0.04847498858504267,0.08557020822061251,0.0415,0.10200000000000001,60,80,0,0
2026080311,"synthetic",false,"cash","synthetic","operator",3.6231172569166676,-7.549516567451064e-15,69.88242011142323,0.04847498858504267,0.08557020822061251,0.0415,0.10200000000000001,60,80,0,0
2026080311,"synthetic",false,"cash","synthetic","retail",-17.401519891842266,-7.549516567451064e-15,69.88242011142323,0.04847498858504267,0.08557020822061251,0.0415,0.10200000000000001,60,80,0,0
2026080312,"synthetic",false,"cash","synthetic","analyst",-0.46544581330788654,-5.773159728050814e-15,54.884359769178246,0.048619736621711006,0.08981043138916708,0.047,0.0955,60,83,0,0
2026080312,"synthetic",false,"cash","synthetic","operator",2.5899324595471636,-5.773159728050814e-15,54.884359769178246,0.048619736621711006,0.08981043138916708,0.047,0.0955,60,83,0,0
2026080312,"synthetic",false,"cash","synthetic","retail",-4.635970950916818,-5.773159728050814e-15,54.884359769178246,0.048619736621711006,0.08981043138916708,0.047,0.0955,60,83,0,0
202608031,"basket",true,"cash","darkbloom-basket","analyst",2.153406067802263,-8.881784197001252e-15,186.4055730539412,0.11289531342164649,0.21381277313256078,0.115,0.247,60,77,0,0
202608031,"basket",true,"cash","darkbloom-basket","operator",4.09688571528312,-8.881784197001252e-15,186.4055730539412,0.11289531342164649,0.21381277313256078,0.115,0.247,60,77,0,0
202608031,"basket",true,"cash","darkbloom-basket","retail",-10.56329017345561,-8.881784197001252e-15,186.4055730539412,0.11289531342164649,0.21381277313256078,0.115,0.247,60,77,0,0
202608032,"basket",true,"cash","darkbloom-basket","analyst",24.57961022631612,1.554312234475219e-14,174.21920372248147,0.11943611808015588,0.2131995483295927,0.1105,0.249,60,80,0,0
202608032,"basket",true,"cash","darkbloom-basket","operator",16.174041561188403,1.554312234475219e-14,174.21920372248147,0.11943611808015588,0.2131995483295927,0.1105,0.249,60,80,0,0
