seed,mode,live,settlement,spotSource,role,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
202609021,"synthetic",false,"cash","synthetic","analyst",10.071439290383834,-3.9968028886505635e-15,74.339724349227,0.050294036666332115,0.08520707934547413,0.045,0.09975,60,78,0,0
202609021,"synthetic",false,"cash","synthetic","operator",12.288782839327679,-3.9968028886505635e-15,74.339724349227,0.050294036666332115,0.08520707934547413,0.045,0.09975,60,78,0,0
202609021,"synthetic",false,"cash","synthetic","retail",-24.57554946265225,-3.9968028886505635e-15,74.339724349227,0.050294036666332115,0.08520707934547413,0.045,0.09975,60,78,0,0
202609022,"synthetic",false,"cash","synthetic","analyst",13.633101743317077,-1.7763568394002505e-15,87.52271868311013,0.048460863694769755,0.08050611443525801,0.0455,0.108,60,80,0,0
202609022,"synthetic",false,"cash","synthetic","operator",2.9061461503645214,-1.7763568394002505e-15,87.52271868311013,0.048460863694769755,0.08050611443525801,0.0455,0.108,60,80,0,0
202609022,"synthetic",false,"cash","synthetic","retail",-18.061328682598926,-1.7763568394002505e-15,87.52271868311013,0.048460863694769755,0.08050611443525801,0.0455,0.108,60,80,0,0
202609023,"synthetic",false,"cash","synthetic","analyst",15.399013736305092,-1.3072876114961218e-14,83.1299787640137,0.04953240324187259,0.08709089952129742,0.046,0.098,60,81,0,0
202609023,"synthetic",false,"cash","synthetic","operator",8.485553824208644,-1.3072876114961218e-14,83.1299787640137,0.04953240324187259,0.08709089952129742,0.046,0.098,60,81,0,0
202609023,"synthetic",false,"cash","synthetic","retail",-24.07169344335079,-1.3072876114961218e-14,83.1299787640137,0.04953240324187259,0.08709089952129742,0.046,0.098,60,81,0,0
202609024,"synthetic",false,"cash","synthetic","analyst",-1.7683576279317887,-1.887379141862766e-14,69.58624490747515,0.053587427313070875,0.0839098882076662,0.0455,0.101,60,79,0,0
202609024,"synthetic",false,"cash","synthetic","operator",-2.661086253300205,-1.887379141862766e-14,69.58624490747515,0.053587427313070875,0.0839098882076662,0.0455,0.101,60,79,0,0
202609024,"synthetic",false,"cash","synthetic","retail",4.70828944353422,-1.887379141862766e-14,69.58624490747515,0.053587427313070875,0.0839098882076662,0.0455,0.101,60,79,0,0
202609025,"synthetic",false,"cash","synthetic","analyst",-4.161449907392818,-3.6637359812630166e-15,65.22016138997334,0.049676309719091497,0.0850223263452768,0.043500000000000004,0.098,60,83,0,0
202609025,"synthetic",false,"cash","synthetic","operator",-3.79186856491418,-3.6637359812630166e-15,65.22016138997334,0.049676309719091497,0.0850223263452768,0.043500000000000004,0.098,60,83,0,0
202609025,"synthetic",false,"cash","synthetic","retail",7.665142876716443,-3.6637359812630166e-15,65.22016138997334,0.049676309719091497,0.0850223263452768,0.043500000000000004,0.098,60,83,0,0
202609026,"synthetic",false,"cash","synthetic","analyst",21.643988824258113,-4.39648317751562e-14,100.75274130513544,0.05020534430148439,0.08242370382079667,0.0445,0.097,60,82,0,0
202609026,"synthetic",false,"cash","synthetic","operator",8.736357376909265,-4.39648317751562e-14,100.75274130513544,0.05020534430148439,0.08242370382079667,0.0445,0.097,60,82,0,0
202609026,"synthetic",false,"cash","synthetic","retail",-32.60866353939715,-4.39648317751562e-14,100.75274130513544,0.05020534430148439,0.08242370382079667,0.0445,0.097,60,82,0,0
202609027,"synthetic",false,"cash","synthetic","analyst",3.227724421854534,1.509903313490213e-14,79.88929539318225,0.04544728813325555,0.08282653656392815,0.043000000000000003,0.098,60,82,0,0
202609027,"synthetic",false,"cash","synthetic","operator",6.346553824151289,1.509903313490213e-14,79.88929539318225,0.04544728813325555,0.08282653656392815,0.043000000000000003,0.098,60,82,0,0
202609027,"synthetic",false,"cash","synthetic","retail",-11.312096238484305,1.509903313490213e-14,79.88929539318225,0.04544728813325555,0.08282653656392815,0.043000000000000003,0.098,60,82,0,0
202609028,"synthetic",false,"cash","synthetic","analyst",6.028544065813844,1.5987211554602254e-14,99.60736439730162,0.045633426375712244,0.0824354259641909,0.043500000000000004,0.1,60,80,0,0
202609028,"synthetic",false,"cash","synthetic","operator",7.571301330590245,1.5987211554602254e-14,99.60736439730162,0.045633426375712244,0.0824354259641909,0.043500000000000004,0.1,60,80,0,0
202609028,"synthetic",false,"cash","synthetic","retail",-15.361666315629625,1.5987211554602254e-14,99.60736439730162,0.045633426375712244,0.0824354259641909,0.043500000000000004,0.1,60,80,0,0
