seed,mode,live,settlement,spotSource,role,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
202606261,"synthetic",false,"cash","synthetic","analyst",1.0143001789807593,2.220446049250313e-16,72.44365390073793,0.04682925154761902,0.07930317319955368,0.045,0.0945,60,82,0,0
202606261,"synthetic",false,"cash","synthetic","operator",14.960699661015274,2.220446049250313e-16,72.44365390073793,0.04682925154761902,0.07930317319955368,0.045,0.0945,60,82,0,0
202606261,"synthetic",false,"cash","synthetic","retail",-17.731638178729717,2.220446049250313e-16,72.44365390073793,0.04682925154761902,0.07930317319955368,0.045,0.0945,60,82,0,0
202606262,"synthetic",false,"cash","synthetic","analyst",5.457984274938033,-3.885780586188048e-15,57.645745042189844,0.04567924584283126,0.0845586096510577,0.0445,0.0935,60,80,0,0
202606262,"synthetic",false,"cash","synthetic","operator",-6.820328116089515,-3.885780586188048e-15,57.645745042189844,0.04567924584283126,0.0845586096510577,0.0445,0.0935,60,80,0,0
202606262,"synthetic",false,"cash","synthetic","retail",1.1596385799576208,-3.885780586188048e-15,57.645745042189844,0.04567924584283126,0.0845586096510577,0.0445,0.0935,60,80,0,0
202606263,"synthetic",false,"cash","synthetic","analyst",10.540409172440409,1.7763568394002505e-15,69.63497019335504,0.049588016452281766,0.08965132545199829,0.046,0.097,60,78,0,0
202606263,"synthetic",false,"cash","synthetic","operator",4.66428846333391,1.7763568394002505e-15,69.63497019335504,0.049588016452281766,0.08965132545199829,0.046,0.097,60,78,0,0
202606263,"synthetic",false,"cash","synthetic","retail",-19.09447391298257,1.7763568394002505e-15,69.63497019335504,0.049588016452281766,0.08965132545199829,0.046,0.097,60,78,0,0
202606264,"synthetic",false,"cash","synthetic","analyst",6.631428260944196,-2.9753977059954195e-14,80.03340826777162,0.04849167956388596,0.08527695163983802,0.046,0.1,60,83,0,0
202606264,"synthetic",false,"cash","synthetic","operator",-2.6216912881478196,-2.9753977059954195e-14,80.03340826777162,0.04849167956388596,0.08527695163983802,0.046,0.1,60,83,0,0
202606264,"synthetic",false,"cash","synthetic","retail",-4.263417978349543,-2.9753977059954195e-14,80.03340826777162,0.04849167956388596,0.08527695163983802,0.046,0.1,60,83,0,0
202606265,"synthetic",false,"cash","synthetic","analyst",16.798788879063252,3.808064974464287e-14,106.17398026456195,0.04913061720886501,0.09280188429419794,0.046,0.0985,60,78,0,0
202606265,"synthetic",false,"cash","synthetic","operator",-4.412503913582848,3.808064974464287e-14,106.17398026456195,0.04913061720886501,0.09280188429419794,0.046,0.0985,60,78,0,0
202606265,"synthetic",false,"cash","synthetic","retail",-11.970379435422771,3.808064974464287e-14,106.17398026456195,0.04913061720886501,0.09280188429419794,0.046,0.0985,60,78,0,0
202606266,"synthetic",false,"cash","synthetic","analyst",-5.964964780064673,-2.220446049250313e-15,44.32731535550615,0.04987600076481172,0.08149376680101672,0.043500000000000004,0.10250000000000001,60,82,0,0
202606266,"synthetic",false,"cash","synthetic","operator",0.15864428543912723,-2.220446049250313e-15,44.32731535550615,0.04987600076481172,0.08149376680101672,0.043500000000000004,0.10250000000000001,60,82,0,0
202606266,"synthetic",false,"cash","synthetic","retail",4.604189310040991,-2.220446049250313e-15,44.32731535550615,0.04987600076481172,0.08149376680101672,0.043500000000000004,0.10250000000000001,60,82,0,0
202606267,"synthetic",false,"cash","synthetic","analyst",-1.6944363337778594,1.3322676295501878e-15,70.27685783177563,0.05017504982784504,0.08301737624897534,0.046,0.101,60,79,0,0
202606267,"synthetic",false,"cash","synthetic","operator",6.344873546404578,1.3322676295501878e-15,70.27685783177563,0.05017504982784504,0.08301737624897534,0.046,0.101,60,79,0,0
202606267,"synthetic",false,"cash","synthetic","retail",-6.633551299471856,1.3322676295501878e-15,70.27685783177563,0.05017504982784504,0.08301737624897534,0.046,0.101,60,79,0,0
202606268,"synthetic",false,"cash","synthetic","analyst",4.299831992658081,1.8318679906315083e-14,55.35941575085813,0.04820573846906767,0.0877680439825562,0.0465,0.10200000000000001,60,81,0,0
