seed,mode,live,settlement,spotSource,role,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
202608231,"synthetic",false,"cash","synthetic","analyst",10.383322508931748,3.4416913763379853e-15,100.23372664540571,0.05156341981652722,0.08350371847806357,0.046,0.1085,60,83,0,0
202608231,"synthetic",false,"cash","synthetic","operator",7.896387812499377,3.4416913763379853e-15,100.23372664540571,0.05156341981652722,0.08350371847806357,0.046,0.1085,60,83,0,0
202608231,"synthetic",false,"cash","synthetic","retail",-18.691705084879906,3.4416913763379853e-15,100.23372664540571,0.05156341981652722,0.08350371847806357,0.046,0.1085,60,83,0,0
202608232,"synthetic",false,"cash","synthetic","analyst",15.417000077777232,1.4210854715202004e-14,86.95755903163267,0.04756676971872891,0.07873085990599017,0.0445,0.099,60,79,0,0
202608232,"synthetic",false,"cash","synthetic","operator",10.633787920849697,1.4210854715202004e-14,86.95755903163267,0.04756676971872891,0.07873085990599017,0.0445,0.099,60,79,0,0
202608232,"synthetic",false,"cash","synthetic","retail",-26.477149972527037,1.4210854715202004e-14,86.95755903163267,0.04756676971872891,0.07873085990599017,0.0445,0.099,60,79,0,0
202608233,"synthetic",false,"cash","synthetic","analyst",6.087093500768701,-1.709743457922741e-14,69.63135142641919,0.04742272245052676,0.08910467864800636,0.0425,0.098,60,79,0,0
202608233,"synthetic",false,"cash","synthetic","operator",5.022502584813559,-1.709743457922741e-14,69.63135142641919,0.04742272245052676,0.08910467864800636,0.0425,0.098,60,79,0,0
202608233,"synthetic",false,"cash","synthetic","retail",-11.500920135839714,-1.709743457922741e-14,69.63135142641919,0.04742272245052676,0.08910467864800636,0.0425,0.098,60,79,0,0
202608234,"synthetic",false,"cash","synthetic","analyst",16.43707464646391,1.7763568394002505e-15,76.57160338874411,0.048417321598001176,0.08090084911887072,0.043000000000000003,0.1,60,82,0,0
202608234,"synthetic",false,"cash","synthetic","operator",7.535667847814729,1.7763568394002505e-15,76.57160338874411,0.048417321598001176,0.08090084911887072,0.043000000000000003,0.1,60,82,0,0
