seed,mode,live,settlement,spotSource,role,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
202607161,"synthetic",false,"cash","synthetic","analyst",11.491829143506232,-2.453592884421596e-14,71.74372511070301,0.048783294802222946,0.08345877556989417,0.0445,0.098,60,82,0,0
202607161,"synthetic",false,"cash","synthetic","operator",-6.588572846539481,-2.453592884421596e-14,71.74372511070301,0.048783294802222946,0.08345877556989417,0.0445,0.098,60,82,0,0
202607161,"synthetic",false,"cash","synthetic","retail",-4.0016660843624505,-2.453592884421596e-14,71.74372511070301,0.048783294802222946,0.08345877556989417,0.0445,0.098,60,82,0,0
202607162,"synthetic",false,"cash","synthetic","analyst",-3.4447763643350258,2.2926105458509483e-14,70.63520429268293,0.045545499899075026,0.09147768724350488,0.044,0.0975,60,81,0,0
202607162,"synthetic",false,"cash","synthetic","operator",6.26192122829776,2.2926105458509483e-14,70.63520429268293,0.045545499899075026,0.09147768724350488,0.044,0.0975,60,81,0,0
202607162,"synthetic",false,"cash","synthetic","retail",-2.4338492012848407,2.2926105458509483e-14,70.63520429268293,0.045545499899075026,0.09147768724350488,0.044,0.0975,60,81,0,0
202607163,"synthetic",false,"cash","synthetic","analyst",14.778083284596512,-5.773159728050814e-15,90.55295986182209,0.04846258839502951,0.08033251163286079,0.043500000000000004,0.0985,60,79,0,0
202607163,"synthetic",false,"cash","synthetic","operator",1.3502503753942783,-5.773159728050814e-15,90.55295986182209,0.04846258839502951,0.08033251163286079,0.043500000000000004,0.0985,60,79,0,0
202607163,"synthetic",false,"cash","synthetic","retail",-17.741675790790303,-5.773159728050814e-15,90.55295986182209,0.04846258839502951,0.08033251163286079,0.043500000000000004,0.0985,60,79,0,0
202607164,"synthetic",false,"cash","synthetic","analyst",-0.3051746379462097,-9.103828801926284e-15,56.01469396383371,0.0481235152247258,0.08220388799224629,0.046,0.0985,60,84,0,0
202607164,"synthetic",false,"cash","synthetic","operator",1.649898717800716,-9.103828801926284e-15,56.01469396383371,0.0481235152247258,0.08220388799224629,0.046,0.0985,60,84,0,0
202607164,"synthetic",false,"cash","synthetic","retail",-2.4381914084108454,-9.103828801926284e-15,56.01469396383371,0.0481235152247258,0.08220388799224629,0.046,0.0985,60,84,0,0
202607165,"synthetic",false,"cash","synthetic","analyst",-2.059412145214182,-6.106226635438361e-15,64.55624546753722,0.04817338984759245,0.0782490385166865,0.045,0.0985,60,79,0,0
202607165,"synthetic",false,"cash","synthetic","operator",5.138931500202832,-6.106226635438361e-15,64.55624546753722,0.04817338984759245,0.0782490385166865,0.045,0.0985,60,79,0,0
202607165,"synthetic",false,"cash","synthetic","retail",-2.800138464840306,-6.106226635438361e-15,64.55624546753722,0.04817338984759245,0.0782490385166865,0.045,0.0985,60,79,0,0
202607166,"synthetic",false,"cash","synthetic","analyst",5.144497112270202,-3.774758283725532e-15,56.21446641635866,0.04810638064901386,0.08066328557224763,0.0445,0.097,60,79,0,0
202607166,"synthetic",false,"cash","synthetic","operator",-3.280384845663159,-3.774758283725532e-15,56.21446641635866,0.04810638064901386,0.08066328557224763,0.0445,0.097,60,79,0,0
202607166,"synthetic",false,"cash","synthetic","retail",-0.667287821873052,-3.774758283725532e-15,56.21446641635866,0.04810638064901386,0.08066328557224763,0.0445,0.097,60,79,0,0
202607167,"synthetic",false,"cash","synthetic","analyst",5.88090933972547,-1.1102230246251565e-15,77.84952731975362,0.0453660290622923,0.08752854461525911,0.046,0.0965,60,78,0,0
202607167,"synthetic",false,"cash","synthetic","operator",-7.117962960171502,-1.1102230246251565e-15,77.84952731975362,0.0453660290622923,0.08752854461525911,0.046,0.0965,60,78,0,0
