seed,mode,live,settlement,spotSource,role,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
202608081,"synthetic",false,"cash","synthetic","analyst",3.64612773134997,-4.440892098500626e-16,83.77936126051699,0.04719166282149254,0.08354730280661836,0.046,0.101,60,82,0,0
202608081,"synthetic",false,"cash","synthetic","operator",12.80150494783861,-4.440892098500626e-16,83.77936126051699,0.04719166282149254,0.08354730280661836,0.046,0.101,60,82,0,0
202608081,"synthetic",false,"cash","synthetic","retail",-17.427636911036185,-4.440892098500626e-16,83.77936126051699,0.04719166282149254,0.08354730280661836,0.046,0.101,60,82,0,0
202608082,"synthetic",false,"cash","synthetic","analyst",12.169361282232714,-1.354472090042691e-14,88.94430317262021,0.04935434441894628,0.08177698545051301,0.045,0.1005,60,78,0,0
202608082,"synthetic",false,"cash","synthetic","operator",7.98403668834395,-1.354472090042691e-14,88.94430317262021,0.04935434441894628,0.08177698545051301,0.045,0.1005,60,78,0,0
202608082,"synthetic",false,"cash","synthetic","retail",-20.591896881210815,-1.354472090042691e-14,88.94430317262021,0.04935434441894628,0.08177698545051301,0.045,0.1005,60,78,0,0
202608083,"synthetic",false,"cash","synthetic","analyst",1.0277504588359405,-4.440892098500626e-16,81.66728953831685,0.04902327550600053,0.082992250703122,0.046,0.095,60,83,0,0
202608083,"synthetic",false,"cash","synthetic","operator",1.8752192208034693,-4.440892098500626e-16,81.66728953831685,0.04902327550600053,0.082992250703122,0.046,0.095,60,83,0,0
202608083,"synthetic",false,"cash","synthetic","retail",-4.10691495919642,-4.440892098500626e-16,81.66728953831685,0.04902327550600053,0.082992250703122,0.046,0.095,60,83,0,0
202608084,"synthetic",false,"cash","synthetic","analyst",9.307875358638857,-4.135580766728708e-15,75.52982149498675,0.046435916292998376,0.08250548510555365,0.045,0.101,60,78,0,0
202608084,"synthetic",false,"cash","synthetic","operator",2.4018276426837537,-4.135580766728708e-15,75.52982149498675,0.046435916292998376,0.08250548510555365,0.045,0.101,60,78,0,0
202608084,"synthetic",false,"cash","synthetic","retail",-11.927722343249147,-4.135580766728708e-15,75.52982149498675,0.046435916292998376,0.08250548510555365,0.045,0.101,60,78,0,0
202608085,"synthetic",false,"cash","synthetic","analyst",5.924173742232857,-1.3822276656583199e-14,72.97726529101125,0.04920098846588142,0.08172137194558018,0.0455,0.0995,60,83,0,0
202608085,"synthetic",false,"cash","synthetic","operator",-1.3460676171721202,-1.3822276656583199e-14,72.97726529101125,0.04920098846588142,0.08172137194558018,0.0455,0.0995,60,83,0,0
202608085,"synthetic",false,"cash","synthetic","retail",-4.393546982911497,-1.3822276656583199e-14,72.97726529101125,0.04920098846588142,0.08172137194558018,0.0455,0.0995,60,83,0,0
202608086,"synthetic",false,"cash","synthetic","analyst",1.5094206307875015,-1.3322676295501878e-15,55.53793418581142,0.045023796333760455,0.08351193202724887,0.043500000000000004,0.1,60,79,0,0
202608086,"synthetic",false,"cash","synthetic","operator",5.566385144180427,-1.3322676295501878e-15,55.53793418581142,0.045023796333760455,0.08351193202724887,0.043500000000000004,0.1,60,79,0,0
202608086,"synthetic",false,"cash","synthetic","retail",-5.1201231424890725,-1.3322676295501878e-15,55.53793418581142,0.045023796333760455,0.08351193202724887,0.043500000000000004,0.1,60,79,0,0
