     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026061e+08 2.026061e+09  6.584698e+08             9                0
   basket       role_pnl              0         0.00 -8.103625e+01 4.518849e+01 -1.301500e+00             0                0
   basket wallet_sum_pnl              0         0.00 -2.042810e-14 7.815970e-14  0.000000e+00             0                0
   basket    realizedAbs              0         0.00  1.065356e+02 2.844797e+02  1.897228e+02             0                0
   basket        minSpot              0         0.00  1.077935e-01 1.237930e-01  1.148000e-01             0                0
   basket        maxSpot              0         0.00  1.880054e-01 2.080601e-01  1.989000e-01             0                0
   basket       minCurve              0         0.00  1.005000e-01 1.095000e-01  1.056000e-01             0                0
   basket       maxCurve              0         0.00  2.337500e-01 2.485000e-01  2.389000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket settlementLegs              0         0.00  7.600000e+01 8.400000e+01  7.975000e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026061e+08 2.026061e+09  6.584698e+08             9                0
   spread wallet_sum_pnl              3         8.33 -1.273293e-11 1.000444e-11 -0.000000e+00             3                0
   spread    realizedAbs              3         8.33  2.541415e+04 6.123870e+04  5.129582e+04             3                0
   spread        maxSpot              3         8.33  6.258692e+01 7.531788e+01  6.612430e+01             3                0
   spread settlementLegs              3         8.33  7.400000e+01 8.200000e+01  7.900000e+01             3                0
   spread       role_pnl              2         5.56 -2.271084e+04 1.924126e+04 -6.255151e+02             2                0
   spread        minSpot              0         0.00  3.903633e+01 4.600934e+01  4.256140e+01             0                0
   spread       minCurve              0         0.00  3.838850e+01 4.106950e+01  3.995900e+01             0                0
   spread       maxCurve              0         0.00  6.696250e+01 7.033900e+01  6.908630e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026061e+08 2.026061e+09  6.584698e+08             9                0
synthetic wallet_sum_pnl              6        16.67 -1.554312e-14 2.309264e-14 -0.000000e+00             6                0
synthetic       maxCurve              3         8.33  9.750000e-02 1.040000e-01  9.980000e-02             3                0
synthetic       role_pnl              1         2.78 -3.318904e+01 1.892274e+01 -5.177000e-01             1                0
synthetic    realizedAbs              0         0.00  4.281823e+01 1.185183e+02  7.671460e+01             0                0
synthetic        minSpot              0         0.00  4.491396e-02 5.158041e-02  4.780000e-02             0                0
synthetic        maxSpot              0         0.00  7.833557e-02 8.669172e-02  8.290000e-02             0                0
synthetic       minCurve              0         0.00  4.200000e-02 4.550000e-02  4.410000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic settlementLegs              0         0.00  7.600000e+01 8.300000e+01  7.966670e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026061e+08 2.026061e+09  6.584698e+08             9                0
     x402 wallet_sum_pnl              6        16.67 -1.554312e-14 2.309264e-14 -0.000000e+00             6                0
     x402       maxCurve              3         8.33  9.750000e-02 1.040000e-01  9.980000e-02             3                0
     x402       role_pnl              1         2.78 -3.318904e+01 1.892274e+01 -5.177000e-01             1                0
     x402    realizedAbs              0         0.00  4.281823e+01 1.185183e+02  7.671460e+01             0                0
     x402        minSpot              0         0.00  4.491396e-02 5.158041e-02  4.780000e-02             0                0
     x402        maxSpot              0         0.00  7.833557e-02 8.669172e-02  8.290000e-02             0                0
     x402       minCurve              0         0.00  4.200000e-02 4.550000e-02  4.410000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402 settlementLegs              0         0.00  7.600000e+01 8.300000e+01  7.966670e+01             0                0
     x402      x402Total              0         0.00  2.751445e+02 3.407163e+02  3.101823e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-06-09/outliers_by_mode.csv
