mode,column,outlier_count,outlier_pct,min,max,mean,iqr_outliers,zscore_outliers
basket,seed,9,25.0,202608201.0,2026082012.0,658476656.5,9,0
basket,minCurve,6,16.67,0.106,0.1175,0.1115,6,0
basket,maxCurve,6,16.67,0.2325,0.263,0.246,6,0
basket,role_pnl,1,2.78,-88.74477774889746,54.87222621177305,-1.4156,1,0
basket,wallet_sum_pnl,0,0.0,-3.4638958368304884e-14,5.4178883601707645e-14,0.0,0,0
basket,realizedAbs,0,0.0,143.12000289226123,311.54367012080206,216.7631,0,0
basket,minSpot,0,0.0,0.1126635857317456,0.1286103370128146,0.1203,0,0
basket,maxSpot,0,0.0,0.1986774935617825,0.2181867860831798,0.2068,0,0
basket,rounds,0,0.0,60.0,60.0,60.0,0,0
basket,settlementLegs,0,0.0,77.0,83.0,80.4167,0,0
basket,x402Total,0,0.0,0.0,0.0,0.0,0,0
basket,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
spread,seed,9,25.0,202608201.0,2026082012.0,658476656.5,9,0
spread,minCurve,6,16.67,37.467,41.9055,40.1002,6,0
spread,role_pnl,5,13.89,-19953.560187176165,13913.677953424884,-389.3002,5,0
spread,maxCurve,3,8.33,68.635,80.5525,71.7705,3,0
spread,settlementLegs,3,8.33,79.0,84.0,80.75,3,0
spread,wallet_sum_pnl,0,0.0,-4.547473508864641e-12,5.9117155615240335e-12,0.0,0,0
spread,realizedAbs,0,0.0,31171.28594266228,69329.92582767268,46733.201,0,0
spread,minSpot,0,0.0,41.49066665603784,44.388453224077146,42.8115,0,0
spread,maxSpot,0,0.0,61.80789948876675,71.93807885670252,65.9662,0,0
spread,rounds,0,0.0,60.0,60.0,60.0,0,0
spread,x402Total,0,0.0,0.0,0.0,0.0,0,0
spread,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
synthetic,seed,9,25.0,202608201.0,2026082012.0,658476656.5,9,0
synthetic,maxCurve,6,16.67,0.093,0.105,0.0984,6,0
synthetic,role_pnl,3,8.33,-33.26669849636127,20.58704407787444,-0.5204,3,0
synthetic,wallet_sum_pnl,3,8.33,-5.284661597215746e-14,1.9206858326015208e-14,-0.0,3,0
synthetic,minCurve,3,8.33,0.0425,0.047,0.0447,3,0
synthetic,realizedAbs,0,0.0,60.20610062321864,127.84781755251286,84.8643,0,0
synthetic,minSpot,0,0.0,0.0450654342926982,0.0514441348051258,0.0481,0,0
synthetic,maxSpot,0,0.0,0.079470997424713,0.0872747144332719,0.0827,0,0
synthetic,rounds,0,0.0,60.0,60.0,60.0,0,0
synthetic,settlementLegs,0,0.0,79.0,84.0,81.25,0,0
synthetic,x402Total,0,0.0,0.0,0.0,0.0,0,0
synthetic,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
x402,seed,9,25.0,202608201.0,2026082012.0,658476656.5,9,0
x402,maxCurve,6,16.67,0.093,0.105,0.0984,6,0
x402,role_pnl,3,8.33,-33.26669849636127,20.58704407787444,-0.5204,3,0
x402,wallet_sum_pnl,3,8.33,-5.284661597215746e-14,1.9206858326015208e-14,-0.0,3,0
x402,minCurve,3,8.33,0.0425,0.047,0.0447,3,0
x402,x402Total,3,8.33,298.6180281490354,386.6730038027843,323.189,3,0
x402,realizedAbs,0,0.0,60.20610062321864,127.84781755251286,84.8643,0,0
x402,minSpot,0,0.0,0.0450654342926982,0.0514441348051258,0.0481,0,0
x402,maxSpot,0,0.0,0.079470997424713,0.0872747144332719,0.0827,0,0
x402,rounds,0,0.0,60.0,60.0,60.0,0,0
x402,settlementLegs,0,0.0,79.0,84.0,81.25,0,0
x402,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
