,mode,seed,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
minSpot,synthetic,-0.09277268258163737,-8.711375854294995e-05,0.45751253560603594,-0.2515022861292456,1.0,0.034615452943881304,-0.38076088410381864,-0.3201686978102195,,-0.01638018274617858,,
maxSpot,synthetic,0.04401267712435896,0.004051393782416471,-0.39081928695912815,0.00623182848002906,0.034615452943881304,1.0,-0.058369732938077165,0.05012483644292107,,0.40498841297206317,,
minCurve,synthetic,-0.09186304132660439,0.012028571128029832,0.15706336674144705,-0.20451357255858213,-0.38076088410381864,-0.058369732938077165,1.0,0.7070496722127241,,0.3227369393286614,,
maxCurve,synthetic,0.06046853362002027,0.009052235701058719,0.17642784259798416,-0.06986652134113339,-0.3201686978102195,0.05012483644292107,0.7070496722127241,1.0,,0.10874929674714093,,
rounds,synthetic,,,,,,,,,,,,
settlementLegs,synthetic,-0.3578300264623639,0.008245704397463296,0.017257879683847187,-0.42398834009802555,-0.01638018274617858,0.40498841297206317,0.3227369393286614,0.10874929674714093,,1.0,,
x402Total,synthetic,,,,,,,,,,,,
deniedWorkers,synthetic,,,,,,,,,,,,
seed,x402,1.0,0.003482569927494173,-0.45883778267010056,0.20704028149478468,-0.09277268258163737,0.04401267712435896,-0.09186304132660439,0.06046853362002027,,-0.3578300264623639,0.37430514207310883,
role_pnl,x402,0.003482569927494173,1.0,0.00892639313027282,-0.015229686805349186,-8.711375854294995e-05,0.004051393782416471,0.012028571128029832,0.009052235701058719,,0.008245704397463296,0.002351449667039769,
wallet_sum_pnl,x402,-0.45883778267010056,0.00892639313027282,1.0,-0.5432221078824208,0.45751253560603594,-0.39081928695912815,0.15706336674144705,0.17642784259798416,,0.017257879683847187,-0.711275674994395,
realizedAbs,x402,0.20704028149478468,-0.015229686805349186,-0.5432221078824208,1.0,-0.2515022861292456,0.00623182848002906,-0.20451357255858213,-0.06986652134113339,,-0.42398834009802555,0.2842146739867441,
minSpot,x402,-0.09277268258163737,-8.711375854294995e-05,0.45751253560603594,-0.2515022861292456,1.0,0.034615452943881304,-0.38076088410381864,-0.3201686978102195,,-0.01638018274617858,-0.701709508210511,
maxSpot,x402,0.04401267712435896,0.004051393782416471,-0.39081928695912815,0.00623182848002906,0.034615452943881304,1.0,-0.058369732938077165,0.05012483644292107,,0.40498841297206317,0.5450344835572489,
minCurve,x402,-0.09186304132660439,0.012028571128029832,0.15706336674144705,-0.20451357255858213,-0.38076088410381864,-0.058369732938077165,1.0,0.7070496722127241,,0.3227369393286614,0.2378271323052971,
maxCurve,x402,0.06046853362002027,0.009052235701058719,0.17642784259798416,-0.06986652134113339,-0.3201686978102195,0.05012483644292107,0.7070496722127241,1.0,,0.10874929674714093,0.2849008672934938,
rounds,x402,,,,,,,,,,,,
settlementLegs,x402,-0.3578300264623639,0.008245704397463296,0.017257879683847187,-0.42398834009802555,-0.01638018274617858,0.40498841297206317,0.3227369393286614,0.10874929674714093,,1.0,0.3112096257018619,
x402Total,x402,0.37430514207310883,0.002351449667039769,-0.711275674994395,0.2842146739867441,-0.701709508210511,0.5450344835572489,0.2378271323052971,0.2849008672934938,,0.3112096257018619,1.0,
deniedWorkers,x402,,,,,,,,,,,,
