     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026072e+08 2.026072e+09  6.584735e+08             9                0
   basket    realizedAbs              9        25.00  1.534457e+02 2.762672e+02  2.254520e+02             9                0
   basket        maxSpot              3         8.33  2.348675e-01 2.615745e-01  2.419000e-01             3                0
   basket       minCurve              3         8.33  1.180000e-01 1.310000e-01  1.264000e-01             3                0
   basket       role_pnl              0         0.00 -8.549258e+01 7.688154e+01 -7.129000e-01             0                0
   basket wallet_sum_pnl              0         0.00 -5.573320e-14 6.350476e-14  0.000000e+00             0                0
   basket        minSpot              0         0.00  1.318254e-01 1.458272e-01  1.388000e-01             0                0
   basket       maxCurve              0         0.00  2.680000e-01 3.035000e-01  2.879000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket settlementLegs              0         0.00  7.700000e+01 8.300000e+01  8.050000e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026072e+08 2.026072e+09  6.584735e+08             9                0
   spread        minSpot              6        16.67  4.073101e+01 4.513733e+01  4.340920e+01             6                0
   spread       role_pnl              0         0.00 -1.459912e+04 1.116700e+04 -5.151139e+02             0                0
   spread wallet_sum_pnl              0         0.00 -9.777068e-12 8.640200e-12  0.000000e+00             0                0
   spread    realizedAbs              0         0.00  2.413911e+04 5.566226e+04  4.401283e+04             0                0
   spread        maxSpot              0         0.00  6.292627e+01 6.778900e+01  6.574020e+01             0                0
   spread       minCurve              0         0.00  3.779700e+01 4.099200e+01  3.967490e+01             0                0
   spread       maxCurve              0         0.00  6.929750e+01 7.562150e+01  7.173980e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread settlementLegs              0         0.00  7.600000e+01 8.400000e+01  8.025000e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026072e+08 2.026072e+09  6.584735e+08             9                0
synthetic wallet_sum_pnl              3         8.33 -2.442491e-14 9.992007e-15 -0.000000e+00             3                0
synthetic    realizedAbs              3         8.33  4.747410e+01 1.003250e+02  7.640370e+01             3                0
synthetic        maxSpot              3         8.33  8.098881e-02 9.019811e-02  8.340000e-02             3                0
synthetic       minCurve              3         8.33  4.100000e-02 4.500000e-02  4.370000e-02             3                0
synthetic       role_pnl              0         0.00 -3.070076e+01 2.187003e+01 -4.662000e-01             0                0
synthetic        minSpot              0         0.00  4.545703e-02 5.028524e-02  4.790000e-02             0                0
synthetic       maxCurve              0         0.00  9.250000e-02 1.045000e-01  9.940000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic settlementLegs              0         0.00  7.600000e+01 8.300000e+01  8.008330e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026072e+08 2.026072e+09  6.584735e+08             9                0
     x402 wallet_sum_pnl              3         8.33 -2.442491e-14 9.992007e-15 -0.000000e+00             3                0
     x402    realizedAbs              3         8.33  4.747410e+01 1.003250e+02  7.640370e+01             3                0
     x402        maxSpot              3         8.33  8.098881e-02 9.019811e-02  8.340000e-02             3                0
     x402       minCurve              3         8.33  4.100000e-02 4.500000e-02  4.370000e-02             3                0
     x402       role_pnl              0         0.00 -3.070076e+01 2.187003e+01 -4.662000e-01             0                0
     x402        minSpot              0         0.00  4.545703e-02 5.028524e-02  4.790000e-02             0                0
     x402       maxCurve              0         0.00  9.250000e-02 1.045000e-01  9.940000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402 settlementLegs              0         0.00  7.600000e+01 8.300000e+01  8.008330e+01             0                0
     x402      x402Total              0         0.00  2.682350e+02 3.886283e+02  3.255477e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-07-24/outliers_by_mode.csv
