mode,column,outlier_count,outlier_pct,min,max,mean,iqr_outliers,zscore_outliers
basket,seed,9,25.0,202608311.0,2026083112.0,658477014.0,9,0
basket,wallet_sum_pnl,9,25.0,-1.1768364061026661e-14,6.661338147750939e-14,0.0,9,0
basket,realizedAbs,3,8.33,145.83578274216677,350.0102909234074,203.0092,3,0
basket,maxSpot,3,8.33,0.2095894597725154,0.232740520705099,0.2157,3,0
basket,settlementLegs,3,8.33,75.0,83.0,80.0833,3,0
basket,role_pnl,0,0.0,-65.54309817028016,68.03956821744038,-0.7442,0,0
basket,minSpot,0,0.0,0.10727702125327,0.1292886788552653,0.121,0,0
basket,minCurve,0,0.0,0.1065,0.113,0.1103,0,0
basket,maxCurve,0,0.0,0.2375,0.2595,0.2465,0,0
basket,rounds,0,0.0,60.0,60.0,60.0,0,0
basket,x402Total,0,0.0,0.0,0.0,0.0,0,0
basket,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
spread,seed,9,25.0,202608311.0,2026083112.0,658477014.0,9,0
spread,realizedAbs,3,8.33,29316.19717544011,85747.27463659877,50206.4284,3,0
spread,maxSpot,3,8.33,61.80026576847126,69.32861412931837,65.3979,3,0
spread,minCurve,3,8.33,36.9795,41.478,40.0996,3,0
spread,role_pnl,0,0.0,-26264.557533567728,15846.151841828552,-441.1357,0,0
spread,wallet_sum_pnl,0,0.0,-1.0004441719502209e-11,1.1823431123048067e-11,0.0,0,0
spread,minSpot,0,0.0,40.37283176182111,45.07438329094831,41.8405,0,0
spread,maxCurve,0,0.0,68.2035,71.549,69.9164,0,0
spread,rounds,0,0.0,60.0,60.0,60.0,0,0
spread,settlementLegs,0,0.0,76.0,83.0,80.25,0,0
spread,x402Total,0,0.0,0.0,0.0,0.0,0,0
spread,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
synthetic,seed,9,25.0,202608311.0,2026083112.0,658477014.0,9,0
synthetic,wallet_sum_pnl,3,8.33,-5.2402526762307395e-14,2.5091040356528535e-14,-0.0,3,0
synthetic,realizedAbs,3,8.33,54.15570585372279,137.77221148755888,78.0099,3,0
synthetic,maxSpot,3,8.33,0.0838357839090061,0.0930962082820396,0.0863,3,0
synthetic,role_pnl,0,0.0,-26.846289453562,26.010674663660662,-0.3599,0,0
synthetic,minSpot,0,0.0,0.042910808501308,0.0517154715421061,0.0484,0,0
synthetic,minCurve,0,0.0,0.043,0.0455,0.0442,0,0
synthetic,maxCurve,0,0.0,0.095,0.1035,0.099,0,0
synthetic,rounds,0,0.0,60.0,60.0,60.0,0,0
synthetic,settlementLegs,0,0.0,78.0,84.0,80.75,0,0
synthetic,x402Total,0,0.0,0.0,0.0,0.0,0,0
synthetic,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
x402,seed,9,25.0,202608311.0,2026083112.0,658477014.0,9,0
x402,wallet_sum_pnl,3,8.33,-5.2402526762307395e-14,2.5091040356528535e-14,-0.0,3,0
x402,realizedAbs,3,8.33,54.15570585372279,137.77221148755888,78.0099,3,0
x402,maxSpot,3,8.33,0.0838357839090061,0.0930962082820396,0.0863,3,0
x402,role_pnl,0,0.0,-26.846289453562,26.010674663660662,-0.3599,0,0
x402,minSpot,0,0.0,0.042910808501308,0.0517154715421061,0.0484,0,0
x402,minCurve,0,0.0,0.043,0.0455,0.0442,0,0
x402,maxCurve,0,0.0,0.095,0.1035,0.099,0,0
x402,rounds,0,0.0,60.0,60.0,60.0,0,0
x402,settlementLegs,0,0.0,78.0,84.0,80.75,0,0
x402,x402Total,0,0.0,283.9158574376861,371.5489250894682,326.2115,0,0
x402,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
