mode,column,outlier_count,outlier_pct,min,max,mean,iqr_outliers,zscore_outliers
basket,seed,9,25.0,202608071.0,2026080712.0,658476234.0,9,0
basket,wallet_sum_pnl,3,8.33,-1.2434497875801752e-14,4.235500838944972e-14,0.0,3,0
basket,role_pnl,0,0.0,-71.93411477503687,49.19668485369226,-0.9158,0,0
basket,realizedAbs,0,0.0,124.41764597101192,297.7299809786576,222.9404,0,0
basket,minSpot,0,0.0,0.1119021106583988,0.1272114017693391,0.1183,0,0
basket,maxSpot,0,0.0,0.1989390442922385,0.2238180015298252,0.2104,0,0
basket,minCurve,0,0.0,0.105,0.1155,0.1104,0,0
basket,maxCurve,0,0.0,0.238,0.2545,0.2463,0,0
basket,rounds,0,0.0,60.0,60.0,60.0,0,0
basket,settlementLegs,0,0.0,78.0,83.0,80.9167,0,0
basket,x402Total,0,0.0,0.0,0.0,0.0,0,0
basket,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
spread,seed,9,25.0,202608071.0,2026080712.0,658476234.0,9,0
spread,minSpot,6,16.67,37.36146630422638,44.49593706807118,42.1747,6,0
spread,maxSpot,6,16.67,61.68661685955458,69.61976988770306,65.8686,6,0
spread,settlementLegs,6,16.67,75.0,83.0,80.4167,6,0
spread,minCurve,3,8.33,38.450500000000005,40.945,39.3569,3,0
spread,role_pnl,2,5.56,-18284.74112959215,11116.853550375505,-480.8087,2,0
spread,wallet_sum_pnl,0,0.0,-9.094947017729282e-12,8.412825991399586e-12,-0.0,0,0
spread,realizedAbs,0,0.0,22224.16539507345,62087.29142646712,44253.6099,0,0
spread,maxCurve,0,0.0,68.337,74.5645,71.3922,0,0
spread,rounds,0,0.0,60.0,60.0,60.0,0,0
spread,x402Total,0,0.0,0.0,0.0,0.0,0,0
spread,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
synthetic,seed,9,25.0,202608071.0,2026080712.0,658476234.0,9,0
synthetic,maxCurve,3,8.33,0.0955,0.1055,0.099,3,0
synthetic,role_pnl,0,0.0,-28.29210159603098,17.225603544392442,-0.3452,0,0
synthetic,wallet_sum_pnl,0,0.0,-1.7763568394002505e-14,1.1324274851176595e-14,-0.0,0,0
synthetic,realizedAbs,0,0.0,49.23117335841759,117.44695422781888,87.2699,0,0
synthetic,minSpot,0,0.0,0.0447608442633595,0.0508845607077356,0.0473,0,0
synthetic,maxSpot,0,0.0,0.0795756177168954,0.0895272006119301,0.0842,0,0
synthetic,minCurve,0,0.0,0.0415,0.0455,0.0441,0,0
synthetic,rounds,0,0.0,60.0,60.0,60.0,0,0
synthetic,settlementLegs,0,0.0,78.0,83.0,80.5,0,0
synthetic,x402Total,0,0.0,0.0,0.0,0.0,0,0
synthetic,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
x402,seed,9,25.0,202608071.0,2026080712.0,658476234.0,9,0
x402,maxCurve,3,8.33,0.0955,0.1055,0.099,3,0
x402,role_pnl,0,0.0,-28.29210159603098,17.225603544392442,-0.3452,0,0
x402,wallet_sum_pnl,0,0.0,-1.7763568394002505e-14,1.1324274851176595e-14,-0.0,0,0
x402,realizedAbs,0,0.0,49.23117335841759,117.44695422781888,87.2699,0,0
x402,minSpot,0,0.0,0.0447608442633595,0.0508845607077356,0.0473,0,0
x402,maxSpot,0,0.0,0.0795756177168954,0.0895272006119301,0.0842,0,0
x402,minCurve,0,0.0,0.0415,0.0455,0.0441,0,0
x402,rounds,0,0.0,60.0,60.0,60.0,0,0
x402,settlementLegs,0,0.0,78.0,83.0,80.5,0,0
x402,x402Total,0,0.0,282.6461102932291,389.47216886983625,326.3783,0,0
x402,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
