     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026091e+08 2.026091e+09  6.584795e+08             9                0
   basket       minCurve              9        25.00  1.070000e-01 1.140000e-01  1.107000e-01             9                0
   basket settlementLegs              3         8.33  7.700000e+01 8.300000e+01  8.033330e+01             3                0
   basket       role_pnl              1         2.78 -8.576439e+01 5.286475e+01 -1.078800e+00             1                0
   basket wallet_sum_pnl              0         0.00 -6.128431e-14 3.108624e-14 -0.000000e+00             0                0
   basket    realizedAbs              0         0.00  1.179717e+02 3.126349e+02  2.001727e+02             0                0
   basket        minSpot              0         0.00  1.132806e-01 1.262682e-01  1.198000e-01             0                0
   basket        maxSpot              0         0.00  1.932618e-01 2.238313e-01  2.085000e-01             0                0
   basket       maxCurve              0         0.00  2.285000e-01 2.640000e-01  2.465000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026091e+08 2.026091e+09  6.584795e+08             9                0
   spread       maxCurve              6        16.67  3.663450e+01 4.085900e+01  3.787750e+01             6                0
   spread wallet_sum_pnl              3         8.33 -4.661160e-12 1.000444e-11  0.000000e+00             3                0
   spread        maxSpot              3         8.33  3.413470e+01 3.595305e+01  3.493870e+01             3                0
   spread       role_pnl              0         0.00 -1.147914e+04 6.972039e+03 -2.392018e+02             0                0
   spread    realizedAbs              0         0.00  1.707809e+04 3.686095e+04  2.468068e+04             0                0
   spread        minSpot              0         0.00  2.189197e+01 2.398111e+01  2.304270e+01             0                0
   spread       minCurve              0         0.00  2.014650e+01 2.181300e+01  2.113390e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread settlementLegs              0         0.00  7.700000e+01 8.200000e+01  7.983330e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026091e+08 2.026091e+09  6.584795e+08             9                0
synthetic       minCurve              9        25.00  4.300000e-02 4.600000e-02  4.450000e-02             9                0
synthetic wallet_sum_pnl              3         8.33 -2.789435e-14 3.863576e-14 -0.000000e+00             3                0
synthetic       role_pnl              1         2.78 -3.098878e+01 1.996319e+01 -4.551000e-01             1                0
synthetic    realizedAbs              0         0.00  4.647704e+01 1.231779e+02  7.932710e+01             0                0
synthetic        minSpot              0         0.00  4.531224e-02 5.050727e-02  4.790000e-02             0                0
synthetic        maxSpot              0         0.00  7.730472e-02 8.953253e-02  8.340000e-02             0                0
synthetic       maxCurve              0         0.00  9.150000e-02 1.060000e-01  9.940000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic settlementLegs              0         0.00  7.600000e+01 8.200000e+01  7.966670e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026091e+08 2.026091e+09  6.584795e+08             9                0
     x402       minCurve              9        25.00  4.300000e-02 4.600000e-02  4.450000e-02             9                0
     x402 wallet_sum_pnl              3         8.33 -2.789435e-14 3.863576e-14 -0.000000e+00             3                0
     x402       role_pnl              1         2.78 -3.098878e+01 1.996319e+01 -4.551000e-01             1                0
     x402    realizedAbs              0         0.00  4.647704e+01 1.231779e+02  7.932710e+01             0                0
     x402        minSpot              0         0.00  4.531224e-02 5.050727e-02  4.790000e-02             0                0
     x402        maxSpot              0         0.00  7.730472e-02 8.953253e-02  8.340000e-02             0                0
     x402       maxCurve              0         0.00  9.150000e-02 1.060000e-01  9.940000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402 settlementLegs              0         0.00  7.600000e+01 8.200000e+01  7.966670e+01             0                0
     x402      x402Total              0         0.00  2.709323e+02 3.699545e+02  3.230988e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-09-07/outliers_by_mode.csv
