     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026063e+08 2.026063e+09  6.584705e+08             9                0
   basket wallet_sum_pnl              3         8.33 -4.352074e-14 7.216450e-14  0.000000e+00             3                0
   basket settlementLegs              3         8.33  7.600000e+01 8.200000e+01  8.016670e+01             3                0
   basket       role_pnl              0         0.00 -5.238957e+01 3.354483e+01 -4.513000e-01             0                0
   basket    realizedAbs              0         0.00  1.129759e+02 2.041734e+02  1.561203e+02             0                0
   basket        minSpot              0         0.00  1.079880e-01 1.216220e-01  1.164000e-01             0                0
   basket        maxSpot              0         0.00  1.950329e-01 2.140492e-01  2.022000e-01             0                0
   basket       minCurve              0         0.00  1.040000e-01 1.107500e-01  1.071000e-01             0                0
   basket       maxCurve              0         0.00  2.210000e-01 2.475000e-01  2.364000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026063e+08 2.026063e+09  6.584705e+08             9                0
   spread        maxSpot              6        16.67  6.327941e+01 7.205604e+01  6.625590e+01             6                0
   spread wallet_sum_pnl              3         8.33 -1.057288e-11 9.094947e-12 -0.000000e+00             3                0
   spread       role_pnl              0         0.00 -2.465478e+04 1.904263e+04 -4.940609e+02             0                0
   spread    realizedAbs              0         0.00  3.277444e+04 6.811620e+04  4.977539e+04             0                0
   spread        minSpot              0         0.00  4.069846e+01 4.423128e+01  4.257700e+01             0                0
   spread       minCurve              0         0.00  3.713750e+01 4.196000e+01  3.959440e+01             0                0
   spread       maxCurve              0         0.00  6.840000e+01 7.429450e+01  7.092670e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread settlementLegs              0         0.00  7.500000e+01 8.300000e+01  7.991670e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026063e+08 2.026063e+09  6.584705e+08             9                0
synthetic       role_pnl              0         0.00 -2.057085e+01 1.274909e+01 -1.757000e-01             0                0
synthetic wallet_sum_pnl              0         0.00 -1.798561e-14 1.337819e-14  0.000000e+00             0                0
synthetic    realizedAbs              0         0.00  4.604906e+01 8.112811e+01  6.247510e+01             0                0
synthetic        minSpot              0         0.00  4.499499e-02 5.067585e-02  4.850000e-02             0                0
synthetic        maxSpot              0         0.00  8.126370e-02 8.918716e-02  8.420000e-02             0                0
synthetic       minCurve              0         0.00  4.350000e-02 4.650000e-02  4.490000e-02             0                0
synthetic       maxCurve              0         0.00  9.200000e-02 1.035000e-01  9.870000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic settlementLegs              0         0.00  7.900000e+01 8.300000e+01  8.108330e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026063e+08 2.026063e+09  6.584705e+08             9                0
     x402       role_pnl              0         0.00 -2.057085e+01 1.274909e+01 -1.757000e-01             0                0
     x402 wallet_sum_pnl              0         0.00 -1.798561e-14 1.337819e-14  0.000000e+00             0                0
     x402    realizedAbs              0         0.00  4.604906e+01 8.112811e+01  6.247510e+01             0                0
     x402        minSpot              0         0.00  4.499499e-02 5.067585e-02  4.850000e-02             0                0
     x402        maxSpot              0         0.00  8.126370e-02 8.918716e-02  8.420000e-02             0                0
     x402       minCurve              0         0.00  4.350000e-02 4.650000e-02  4.490000e-02             0                0
     x402       maxCurve              0         0.00  9.200000e-02 1.035000e-01  9.870000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402 settlementLegs              0         0.00  7.900000e+01 8.300000e+01  8.108330e+01             0                0
     x402      x402Total              0         0.00  2.753351e+02 3.625392e+02  3.167869e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-06-30/outliers_by_mode.csv
