,mode,seed,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
seed,basket,1.0,0.0009906028218445286,-0.12280878322570839,0.23446865717989862,0.016313481591278246,0.4724862645933221,0.20780973515288761,-0.19701174446105485,,-0.5957898842038301,,
role_pnl,basket,0.0009906028218445286,1.0,-0.018486608969512323,-0.0076331612100028375,0.0062206475556178574,0.018519080950539873,-0.015596822852794585,0.0036958476541385336,,-0.00801294696041644,,
wallet_sum_pnl,basket,-0.12280878322570839,-0.018486608969512323,1.0,0.3242114377215757,-0.25693614831427686,-0.11820881286961428,0.22057660300250287,0.2434764739872217,,0.38842177765195873,,
realizedAbs,basket,0.23446865717989862,-0.0076331612100028375,0.3242114377215757,1.0,-0.5215392311817781,-0.1962703674862225,0.18004230847899555,0.1695512836900204,,0.3142169542974187,,
minSpot,basket,0.016313481591278246,0.0062206475556178574,-0.25693614831427686,-0.5215392311817781,1.0,-0.07240202519148552,0.12842932307516325,-0.4950283060430405,,-0.4175877920928326,,
maxSpot,basket,0.4724862645933221,0.018519080950539873,-0.11820881286961428,-0.1962703674862225,-0.07240202519148552,1.0,-0.20394583297825977,0.4170320642731598,,-0.5812428341951933,,
minCurve,basket,0.20780973515288761,-0.015596822852794585,0.22057660300250287,0.18004230847899555,0.12842932307516325,-0.20394583297825977,1.0,-0.020252708086076543,,-0.21992732195609313,,
maxCurve,basket,-0.19701174446105485,0.0036958476541385336,0.2434764739872217,0.1695512836900204,-0.4950283060430405,0.4170320642731598,-0.020252708086076543,1.0,,-0.07925945765836627,,
rounds,basket,,,,,,,,,,,,
settlementLegs,basket,-0.5957898842038301,-0.00801294696041644,0.38842177765195873,0.3142169542974187,-0.4175877920928326,-0.5812428341951933,-0.21992732195609313,-0.07925945765836627,,1.0,,
x402Total,basket,,,,,,,,,,,,
deniedWorkers,basket,,,,,,,,,,,,
seed,spread,1.0,0.00447699391839467,-0.4356928916906446,0.2472833989406996,0.2833137571934113,-0.4886501670176382,-0.297552900636461,-0.1267651138825399,,-0.16062314317160437,,
role_pnl,spread,0.00447699391839467,1.0,0.012619718380447021,-0.027410111942742735,-0.01031188471570519,0.009913592571853907,-0.0019968512613213183,-0.008901868926741609,,-0.006252478418741786,,
wallet_sum_pnl,spread,-0.4356928916906446,0.012619718380447021,1.0,-0.360709224909589,-0.00799409124815657,0.5961724265035087,-0.18746813782708946,-0.15731698405525568,,0.11343993885432244,,
realizedAbs,spread,0.2472833989406996,-0.027410111942742735,-0.360709224909589,1.0,0.21699724500433779,-0.3412432013241955,-0.030163720551424203,-0.03868382529178513,,0.09487024480672657,,
minSpot,spread,0.2833137571934113,-0.01031188471570519,-0.00799409124815657,0.21699724500433779,1.0,-0.449186853667402,0.1887713195231761,-0.11709157358162037,,0.01210504642600243,,
maxSpot,spread,-0.4886501670176382,0.009913592571853907,0.5961724265035087,-0.3412432013241955,-0.449186853667402,1.0,-0.07722379317603494,-0.20586042927052398,,0.3189251010318859,,
minCurve,spread,-0.297552900636461,-0.0019968512613213183,-0.18746813782708946,-0.030163720551424203,0.1887713195231761,-0.07722379317603494,1.0,0.5129120343173872,,0.46048418631842436,,
maxCurve,spread,-0.1267651138825399,-0.008901868926741609,-0.15731698405525568,-0.03868382529178513,-0.11709157358162037,-0.20586042927052398,0.5129120343173872,1.0,,0.2776371032245502,,
rounds,spread,,,,,,,,,,,,
settlementLegs,spread,-0.16062314317160437,-0.006252478418741786,0.11343993885432244,0.09487024480672657,0.01210504642600243,0.3189251010318859,0.46048418631842436,0.2776371032245502,,1.0,,
x402Total,spread,,,,,,,,,,,,
deniedWorkers,spread,,,,,,,,,,,,
seed,synthetic,1.0,-0.0015091102411548876,-0.0742747749326925,0.21269098255527344,0.01631348159127677,0.4724862645933179,0.23868025495381537,-0.1727781460146152,,-0.03253000200346632,,
role_pnl,synthetic,-0.0015091102411548876,1.0,0.01750837443469218,0.00011001557115835387,-0.0018245763253961016,0.02424122674259458,-0.016567808582596356,0.011206095714956905,,0.016181402614889363,,
wallet_sum_pnl,synthetic,-0.0742747749326925,0.01750837443469218,1.0,0.020167954915679645,0.311286812945195,0.3700765535480127,-0.35713247922338026,0.13892764311718928,,-0.03697640101601912,,
realizedAbs,synthetic,0.21269098255527344,0.00011001557115835387,0.020167954915679645,1.0,-0.56122907047404,-0.059786517095280135,-0.10078215728658059,0.3412618530988759,,0.3220447381909373,,
minSpot,synthetic,0.01631348159127677,-0.0018245763253961016,0.311286812945195,-0.56122907047404,1.0,-0.07240202519147627,0.23010842266124884,-0.5062016020837469,,-0.6425546428322898,,
maxSpot,synthetic,0.4724862645933179,0.02424122674259458,0.3700765535480127,-0.059786517095280135,-0.07240202519147627,1.0,-0.05771690472272805,0.4104135901312856,,0.26966340890298984,,
minCurve,synthetic,0.23868025495381537,-0.016567808582596356,-0.35713247922338026,-0.10078215728658059,0.23010842266124884,-0.05771690472272805,1.0,-0.12286002807728506,,-0.15208833242564915,,
