     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026071e+08 2.026071e+09  6.584731e+08             9                0
   basket        maxSpot              3         8.33  1.923103e-01 2.204654e-01  2.015000e-01             3                0
   basket       maxCurve              3         8.33  2.255000e-01 2.565000e-01  2.386000e-01             3                0
   basket       role_pnl              0         0.00 -6.959096e+01 5.785542e+01 -2.463000e-01             0                0
   basket wallet_sum_pnl              0         0.00 -2.353673e-14 3.264056e-14  0.000000e+00             0                0
   basket    realizedAbs              0         0.00  1.015840e+02 2.703559e+02  1.912184e+02             0                0
   basket        minSpot              0         0.00  1.081470e-01 1.236766e-01  1.163000e-01             0                0
   basket       minCurve              0         0.00  1.025000e-01 1.100000e-01  1.066000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket settlementLegs              0         0.00  7.700000e+01 8.300000e+01  7.991670e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026071e+08 2.026071e+09  6.584731e+08             9                0
   spread settlementLegs              6        16.67  7.600000e+01 8.400000e+01  7.975000e+01             6                0
   spread wallet_sum_pnl              3         8.33 -5.911716e-12 8.185452e-12 -0.000000e+00             3                0
   spread        minSpot              3         8.33  3.892068e+01 4.622527e+01  4.311930e+01             3                0
   spread       maxCurve              3         8.33  6.932450e+01 7.383900e+01  7.077810e+01             3                0
   spread       role_pnl              0         0.00 -2.188717e+04 1.541704e+04 -7.242097e+02             0                0
   spread    realizedAbs              0         0.00  2.804129e+04 7.247025e+04  5.205052e+04             0                0
   spread        maxSpot              0         0.00  6.235957e+01 7.146560e+01  6.592090e+01             0                0
   spread       minCurve              0         0.00  3.829900e+01 4.094100e+01  3.962400e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026071e+08 2.026071e+09  6.584731e+08             9                0
synthetic        maxSpot              3         8.33  8.012930e-02 9.186056e-02  8.400000e-02             3                0
synthetic       maxCurve              3         8.33  9.400000e-02 1.070000e-01  9.960000e-02             3                0
synthetic       role_pnl              0         0.00 -2.855571e+01 2.351825e+01 -1.500000e-01             0                0
synthetic wallet_sum_pnl              0         0.00 -3.796963e-14 1.978973e-14 -0.000000e+00             0                0
synthetic    realizedAbs              0         0.00  4.520417e+01 1.118452e+02  7.865640e+01             0                0
synthetic        minSpot              0         0.00  4.506125e-02 5.153193e-02  4.840000e-02             0                0
synthetic       minCurve              0         0.00  4.250000e-02 4.600000e-02  4.460000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic settlementLegs              0         0.00  7.800000e+01 8.200000e+01  8.016670e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026071e+08 2.026071e+09  6.584731e+08             9                0
     x402        maxSpot              3         8.33  8.012930e-02 9.186056e-02  8.400000e-02             3                0
     x402       maxCurve              3         8.33  9.400000e-02 1.070000e-01  9.960000e-02             3                0
     x402       role_pnl              0         0.00 -2.855571e+01 2.351825e+01 -1.500000e-01             0                0
     x402 wallet_sum_pnl              0         0.00 -3.796963e-14 1.978973e-14 -0.000000e+00             0                0
     x402    realizedAbs              0         0.00  4.520417e+01 1.118452e+02  7.865640e+01             0                0
     x402        minSpot              0         0.00  4.506125e-02 5.153193e-02  4.840000e-02             0                0
     x402       minCurve              0         0.00  4.250000e-02 4.600000e-02  4.460000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402 settlementLegs              0         0.00  7.800000e+01 8.200000e+01  8.016670e+01             0                0
     x402      x402Total              0         0.00  3.012440e+02 3.783291e+02  3.350401e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-07-12/outliers_by_mode.csv
