     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026063e+08 2.026063e+09  6.584704e+08             9                0
   basket wallet_sum_pnl              3         8.33 -4.352074e-14 8.215650e-14 -0.000000e+00             3                0
   basket        maxSpot              3         8.33  1.903276e-01 2.227245e-01  2.029000e-01             3                0
   basket       role_pnl              0         0.00 -6.353672e+01 4.981820e+01 -5.280000e-01             0                0
   basket    realizedAbs              0         0.00  1.083615e+02 2.738953e+02  1.938697e+02             0                0
   basket        minSpot              0         0.00  1.096302e-01 1.223317e-01  1.169000e-01             0                0
   basket       minCurve              0         0.00  1.035000e-01 1.105000e-01  1.077000e-01             0                0
   basket       maxCurve              0         0.00  2.240000e-01 2.470000e-01  2.369000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket settlementLegs              0         0.00  7.800000e+01 8.200000e+01  8.000000e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026063e+08 2.026063e+09  6.584704e+08             9                0
   spread       minCurve              9        25.00  3.812250e+01 4.185350e+01  3.964130e+01             9                0
   spread       maxCurve              3         8.33  6.702150e+01 7.395400e+01  7.011350e+01             3                0
   spread       role_pnl              1         2.78 -2.466592e+04 1.829063e+04 -6.738188e+02             1                0
   spread wallet_sum_pnl              0         0.00 -1.205080e-11 5.911716e-12 -0.000000e+00             0                0
   spread    realizedAbs              0         0.00  3.610988e+04 6.292138e+04  5.185973e+04             0                0
   spread        minSpot              0         0.00  3.992689e+01 4.690428e+01  4.273410e+01             0                0
   spread        maxSpot              0         0.00  6.188601e+01 6.914819e+01  6.570580e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread settlementLegs              0         0.00  7.600000e+01 8.300000e+01  7.908330e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026063e+08 2.026063e+09  6.584704e+08             9                0
synthetic        maxSpot              3         8.33  7.930317e-02 9.280188e-02  8.460000e-02             3                0
synthetic       role_pnl              0         0.00 -2.435032e+01 1.679879e+01 -3.057000e-01             0                0
synthetic wallet_sum_pnl              0         0.00 -2.975398e-14 3.808065e-14  0.000000e+00             0                0
synthetic    realizedAbs              0         0.00  4.432732e+01 1.076663e+02  7.772990e+01             0                0
synthetic        minSpot              0         0.00  4.567925e-02 5.097153e-02  4.870000e-02             0                0
synthetic       minCurve              0         0.00  4.350000e-02 4.650000e-02  4.510000e-02             0                0
synthetic       maxCurve              0         0.00  9.350000e-02 1.025000e-01  9.890000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic settlementLegs              0         0.00  7.800000e+01 8.300000e+01  8.041670e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026063e+08 2.026063e+09  6.584704e+08             9                0
     x402        maxSpot              3         8.33  7.930317e-02 9.280188e-02  8.460000e-02             3                0
     x402       role_pnl              0         0.00 -2.435032e+01 1.679879e+01 -3.057000e-01             0                0
     x402 wallet_sum_pnl              0         0.00 -2.975398e-14 3.808065e-14  0.000000e+00             0                0
     x402    realizedAbs              0         0.00  4.432732e+01 1.076663e+02  7.772990e+01             0                0
     x402        minSpot              0         0.00  4.567925e-02 5.097153e-02  4.870000e-02             0                0
     x402       minCurve              0         0.00  4.350000e-02 4.650000e-02  4.510000e-02             0                0
     x402       maxCurve              0         0.00  9.350000e-02 1.025000e-01  9.890000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402 settlementLegs              0         0.00  7.800000e+01 8.300000e+01  8.041670e+01             0                0
     x402      x402Total              0         0.00  2.778461e+02 3.659458e+02  3.286377e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-06-26/outliers_by_mode.csv
