,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
seed,basket,36.0,658470351.5,800780031.4859395,202606261.0,202606261.0,202606263.75,202606266.5,658470354.25,2026062612.0,2026062612.0,1.206,-0.582
role_pnl,basket,36.0,-0.5280132055881523,29.18532587716146,-63.5367248195797,-54.91041674776926,-19.390715663069336,4.3690572868278785,18.566131604981532,39.13624096651952,49.81819674961595,-0.509,-0.396
wallet_sum_pnl,basket,36.0,-9.830099697201907e-15,3.567115004177943e-14,-4.3520742565306136e-14,-4.3520742565306136e-14,-3.7247982476174e-14,-2.028932577502474e-14,5.551115123125783e-15,8.215650382226158e-14,8.215650382226158e-14,1.372,1.549
realizedAbs,basket,36.0,193.8696915510308,51.59422111427617,108.3614932433021,108.3614932433021,161.13301387045064,186.45692049281843,223.02236083877426,273.8953430064276,273.8953430064276,0.347,-0.846
minSpot,basket,36.0,0.11687906531841313,0.0034985563942247,0.109630190022795,0.109630190022795,0.11519283688062883,0.1174328326621861,0.11918403007299418,0.1223316652286295,0.1223316652286295,-0.555,-0.283
maxSpot,basket,36.0,0.20293253834248964,0.009290656402678425,0.1903276156789287,0.1903276156789287,0.19544108777717223,0.20241432126925946,0.20615933934124211,0.222724522306075,0.222724522306075,0.673,-0.219
minCurve,basket,36.0,0.10766666666666666,0.002184359991262562,0.1035,0.1035,0.10625,0.1075,0.1095,0.1105,0.1105,-0.278,-0.987
maxCurve,basket,36.0,0.2369166666666666,0.007215558586435678,0.224,0.224,0.23175,0.238,0.242,0.247,0.247,-0.384,-0.895
rounds,basket,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,basket,36.0,80.0,1.4928400545843579,78.0,78.0,78.75,80.5,81.0,82.0,82.0,-0.164,-1.513
x402Total,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
