,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
seed,basket,36.0,658479451.5,800791098.1927669,202609061.0,202609061.0,202609063.75,202609066.5,658479454.25,2026090612.0,2026090612.0,1.206,-0.582
role_pnl,basket,36.0,-0.5743055383310399,39.42738452698851,-87.56527723470113,-64.65823841474763,-37.36105813922115,15.929829426852383,28.083282047092197,46.55451549740476,47.87533771518415,-0.7,-0.884
wallet_sum_pnl,basket,36.0,-4.51490696680897e-15,1.3397117604172733e-14,-2.4424906541753444e-14,-2.4424906541753444e-14,-1.1324274851176597e-14,-3.9968028886505635e-15,-6.661338147750939e-16,2.042810365310288e-14,2.042810365310288e-14,0.315,-0.4
realizedAbs,basket,36.0,216.66638412753497,36.740395835435464,142.48020956618936,142.48020956618936,193.96980158249585,220.1794332297666,242.36521089215395,273.28647527441274,273.28647527441274,-0.442,-0.474
minSpot,basket,36.0,0.11990544779097423,0.0042716012190623905,0.11174620379571,0.11174620379571,0.11840526402072397,0.1203892020373874,0.12207976074233803,0.1276070988897981,0.1276070988897981,-0.344,-0.039
maxSpot,basket,36.0,0.20904812613693566,0.008205192089419867,0.1932835067865225,0.1932835067865225,0.20540938299545414,0.2112791069387238,0.21561441993157188,0.2176311509551118,0.2176311509551118,-0.837,-0.488
minCurve,basket,36.0,0.10875,0.003074085229787882,0.102,0.102,0.107375,0.10925,0.111125,0.1125,0.1125,-0.854,-0.107
maxCurve,basket,36.0,0.24874999999999994,0.004677453519659118,0.2425,0.2425,0.24575,0.2485,0.249875,0.2575,0.2575,0.579,-0.315
rounds,basket,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,basket,36.0,80.25,2.1957751641341994,76.0,76.0,78.75,80.5,81.25,84.0,84.0,-0.183,-0.451
x402Total,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,spread,36.0,658479451.5,800791098.1927669,202609061.0,202609061.0,202609063.75,202609066.5,658479454.25,2026090612.0,2026090612.0,1.206,-0.582
role_pnl,spread,36.0,-285.37158922089657,3268.614910542162,-10703.889263702444,-6037.964950808946,-1612.9263968289206,-265.30459711418325,1996.143262233605,3852.9984667614285,6385.312359116017,-0.917,2.242
