     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026072e+08 2.026072e+09  6.584734e+08             9                0
   basket settlementLegs              6        16.67  7.500000e+01 8.300000e+01  8.050000e+01             6                0
   basket       role_pnl              0         0.00 -7.030357e+01 4.363213e+01 -1.092200e+00             0                0
   basket wallet_sum_pnl              0         0.00 -2.753353e-14 3.952394e-14  0.000000e+00             0                0
   basket    realizedAbs              0         0.00  8.910213e+01 2.457663e+02  1.727317e+02             0                0
   basket        minSpot              0         0.00  1.097874e-01 1.298261e-01  1.198000e-01             0                0
   basket        maxSpot              0         0.00  2.011973e-01 2.229284e-01  2.119000e-01             0                0
   basket       minCurve              0         0.00  1.095000e-01 1.150000e-01  1.124000e-01             0                0
   basket       maxCurve              0         0.00  2.405000e-01 2.700000e-01  2.500000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026072e+08 2.026072e+09  6.584734e+08             9                0
   spread    realizedAbs              6        16.67  2.706372e+04 9.443398e+04  4.955764e+04             6                0
   spread wallet_sum_pnl              3         8.33 -1.357137e-11 7.730705e-12 -0.000000e+00             3                0
   spread       minCurve              3         8.33  3.819600e+01 4.102450e+01  4.003190e+01             3                0
   spread       maxCurve              3         8.33  6.863200e+01 7.688950e+01  7.120420e+01             3                0
   spread       role_pnl              2         5.56 -3.016218e+04 1.871479e+04 -3.261160e+02             2                0
   spread        minSpot              0         0.00  4.148717e+01 4.662053e+01  4.395250e+01             0                0
   spread        maxSpot              0         0.00  6.357696e+01 7.039550e+01  6.644550e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread settlementLegs              0         0.00  7.700000e+01 8.300000e+01  7.991670e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026072e+08 2.026072e+09  6.584734e+08             9                0
synthetic wallet_sum_pnl              6        16.67 -7.105427e-15 2.620126e-14  0.000000e+00             6                0
synthetic settlementLegs              3         8.33  7.600000e+01 8.300000e+01  8.066670e+01             3                0
synthetic       role_pnl              0         0.00 -2.489976e+01 1.358437e+01 -4.204000e-01             0                0
synthetic    realizedAbs              0         0.00  3.615844e+01 9.437225e+01  6.648420e+01             0                0
synthetic        minSpot              0         0.00  4.391496e-02 5.193044e-02  4.790000e-02             0                0
synthetic        maxSpot              0         0.00  8.047891e-02 8.917135e-02  8.480000e-02             0                0
synthetic       minCurve              0         0.00  4.400000e-02 4.600000e-02  4.500000e-02             0                0
synthetic       maxCurve              0         0.00  9.650000e-02 1.080000e-01  1.000000e-01             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026072e+08 2.026072e+09  6.584734e+08             9                0
     x402 wallet_sum_pnl              6        16.67 -7.105427e-15 2.620126e-14  0.000000e+00             6                0
     x402 settlementLegs              3         8.33  7.600000e+01 8.300000e+01  8.066670e+01             3                0
     x402       role_pnl              0         0.00 -2.489976e+01 1.358437e+01 -4.204000e-01             0                0
     x402    realizedAbs              0         0.00  3.615844e+01 9.437225e+01  6.648420e+01             0                0
     x402        minSpot              0         0.00  4.391496e-02 5.193044e-02  4.790000e-02             0                0
     x402        maxSpot              0         0.00  8.047891e-02 8.917135e-02  8.480000e-02             0                0
     x402       minCurve              0         0.00  4.400000e-02 4.600000e-02  4.500000e-02             0                0
     x402       maxCurve              0         0.00  9.650000e-02 1.080000e-01  1.000000e-01             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402      x402Total              0         0.00  2.572746e+02 4.145195e+02  3.262168e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to /home/runner/work/aeon/aeon/out/programmatic-eda/compute-futures-2026-07-19/outliers_by_mode.csv
