,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
role_pnl,synthetic,36.0,-0.05733450801102366,11.91233320395036,-31.407545120963857,-20.082333472881437,-6.880733643772052,1.9232387969534703,5.989365070708915,16.54769466830285,22.88683345937309,-0.581,0.725
wallet_sum_pnl,synthetic,36.0,-2.405483220021173e-16,1.2105860864168144e-14,-2.3314683517128287e-14,-2.3314683517128287e-14,-8.798517470154366e-15,-6.106226635438361e-16,9.423017921506016e-15,1.8429702208777602e-14,1.8429702208777602e-14,-0.294,-0.806
realizedAbs,synthetic,36.0,82.71671726619932,17.55111358524493,54.58751421893111,54.58751421893111,74.81763005004518,78.59880825891908,92.22337432363562,114.29899421790388,114.29899421790388,0.438,-0.56
minSpot,synthetic,36.0,0.04808897048674515,0.002330099340821338,0.0443962716343898,0.0443962716343898,0.04547206228334862,0.04902261379458195,0.04998222255878122,0.0509464374615807,0.0509464374615807,-0.445,-1.503
maxSpot,synthetic,36.0,0.08370025772426777,0.002618124924230421,0.0805765477363392,0.0805765477363392,0.08162463206957322,0.083049213785831,0.08542504512275766,0.0892265507748244,0.0892265507748244,0.712,-0.446
minCurve,synthetic,36.0,0.044187500000000005,0.0016917604947002888,0.0415,0.0415,0.0425,0.044625,0.0455,0.0465,0.0465,-0.465,-1.208
maxCurve,synthetic,36.0,0.10016666666666668,0.0044223458545372555,0.0935,0.0935,0.097125,0.1,0.102125,0.1095,0.1095,0.528,-0.128
rounds,synthetic,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,synthetic,36.0,80.33333333333333,1.8205179796655993,78.0,78.0,79.0,80.0,82.0,83.0,83.0,0.194,-1.526
x402Total,synthetic,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,synthetic,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,x402,36.0,658473731.5,800784141.9770468,202607301.0,202607301.0,202607303.75,202607306.5,658473734.25,2026073012.0,2026073012.0,1.206,-0.582
role_pnl,x402,36.0,-0.05733450801102366,11.91233320395036,-31.407545120963857,-20.082333472881437,-6.880733643772052,1.9232387969534703,5.989365070708915,16.54769466830285,22.88683345937309,-0.581,0.725
wallet_sum_pnl,x402,36.0,-2.405483220021173e-16,1.2105860864168144e-14,-2.3314683517128287e-14,-2.3314683517128287e-14,-8.798517470154366e-15,-6.106226635438361e-16,9.423017921506016e-15,1.8429702208777602e-14,1.8429702208777602e-14,-0.294,-0.806
realizedAbs,x402,36.0,82.71671726619932,17.55111358524493,54.58751421893111,54.58751421893111,74.81763005004518,78.59880825891908,92.22337432363562,114.29899421790388,114.29899421790388,0.438,-0.56
minSpot,x402,36.0,0.04808897048674515,0.002330099340821338,0.0443962716343898,0.0443962716343898,0.04547206228334862,0.04902261379458195,0.04998222255878122,0.0509464374615807,0.0509464374615807,-0.445,-1.503
maxSpot,x402,36.0,0.08370025772426777,0.002618124924230421,0.0805765477363392,0.0805765477363392,0.08162463206957322,0.083049213785831,0.08542504512275766,0.0892265507748244,0.0892265507748244,0.712,-0.446
minCurve,x402,36.0,0.044187500000000005,0.0016917604947002888,0.0415,0.0415,0.0425,0.044625,0.0455,0.0465,0.0465,-0.465,-1.208
maxCurve,x402,36.0,0.10016666666666668,0.0044223458545372555,0.0935,0.0935,0.097125,0.1,0.102125,0.1095,0.1095,0.528,-0.128
rounds,x402,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,x402,36.0,80.33333333333333,1.8205179796655993,78.0,78.0,79.0,80.0,82.0,83.0,83.0,0.194,-1.526
x402Total,x402,36.0,317.17225113792074,33.686022591389765,270.35112235778,270.35112235778,295.3230262907153,311.83887205429573,328.16362555727994,400.7167029214077,400.7167029214077,1.143,1.201
deniedWorkers,x402,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
