     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026073e+08 2.026073e+09  6.584737e+08             9                0
   basket    realizedAbs              3         8.33  1.394992e+02 3.121062e+02  2.112309e+02             3                0
   basket       role_pnl              0         0.00 -8.577221e+01 7.178389e+01 -3.558000e-01             0                0
   basket wallet_sum_pnl              0         0.00 -1.003642e-13 4.707346e-14 -0.000000e+00             0                0
   basket        minSpot              0         0.00  1.109907e-01 1.273661e-01  1.202000e-01             0                0
   basket        maxSpot              0         0.00  2.014414e-01 2.230664e-01  2.093000e-01             0                0
   basket       minCurve              0         0.00  1.040000e-01 1.160000e-01  1.105000e-01             0                0
   basket       maxCurve              0         0.00  2.335000e-01 2.640000e-01  2.485000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket settlementLegs              0         0.00  7.900000e+01 8.200000e+01  8.058330e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026073e+08 2.026073e+09  6.584737e+08             9                0
   spread wallet_sum_pnl              3         8.33 -1.057288e-11 3.865352e-12 -0.000000e+00             3                0
   spread        minSpot              3         8.33  3.977514e+01 4.523645e+01  4.311190e+01             3                0
   spread       role_pnl              0         0.00 -1.866383e+04 9.791063e+03 -3.819917e+02             0                0
   spread    realizedAbs              0         0.00  3.334723e+04 6.828963e+04  4.747417e+04             0                0
   spread        maxSpot              0         0.00  6.353817e+01 6.985815e+01  6.609710e+01             0                0
   spread       minCurve              0         0.00  3.891400e+01 4.118200e+01  4.014470e+01             0                0
   spread       maxCurve              0         0.00  6.842000e+01 7.284450e+01  7.050000e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread settlementLegs              0         0.00  7.700000e+01 8.300000e+01  8.033330e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026073e+08 2.026073e+09  6.584737e+08             9                0
synthetic       role_pnl              2         5.56 -3.140755e+01 2.288683e+01 -5.730000e-02             2                0
synthetic wallet_sum_pnl              0         0.00 -2.331468e-14 1.842970e-14 -0.000000e+00             0                0
synthetic    realizedAbs              0         0.00  5.458751e+01 1.142990e+02  8.271670e+01             0                0
synthetic        minSpot              0         0.00  4.439627e-02 5.094644e-02  4.810000e-02             0                0
synthetic        maxSpot              0         0.00  8.057655e-02 8.922655e-02  8.370000e-02             0                0
synthetic       minCurve              0         0.00  4.150000e-02 4.650000e-02  4.420000e-02             0                0
synthetic       maxCurve              0         0.00  9.350000e-02 1.095000e-01  1.002000e-01             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic settlementLegs              0         0.00  7.800000e+01 8.300000e+01  8.033330e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026073e+08 2.026073e+09  6.584737e+08             9                0
     x402      x402Total              3         8.33  2.703511e+02 4.007167e+02  3.171723e+02             3                0
     x402       role_pnl              2         5.56 -3.140755e+01 2.288683e+01 -5.730000e-02             2                0
     x402 wallet_sum_pnl              0         0.00 -2.331468e-14 1.842970e-14 -0.000000e+00             0                0
     x402    realizedAbs              0         0.00  5.458751e+01 1.142990e+02  8.271670e+01             0                0
     x402        minSpot              0         0.00  4.439627e-02 5.094644e-02  4.810000e-02             0                0
     x402        maxSpot              0         0.00  8.057655e-02 8.922655e-02  8.370000e-02             0                0
     x402       minCurve              0         0.00  4.150000e-02 4.650000e-02  4.420000e-02             0                0
     x402       maxCurve              0         0.00  9.350000e-02 1.095000e-01  1.002000e-01             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402 settlementLegs              0         0.00  7.800000e+01 8.300000e+01  8.033330e+01             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-07-30/outliers_by_mode.csv
