,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
deniedWorkers,synthetic,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,x402,36.0,658476689.0,800787738.6567657,202608211.0,202608211.0,202608213.75,202608216.5,658476691.75,2026082112.0,2026082112.0,1.206,-0.582
role_pnl,x402,36.0,-0.26995541721154853,9.493670911211773,-24.403032681600124,-18.421859983019907,-6.707221467403253,-0.12358153356235134,7.550360131432942,11.65930212302358,16.230232680699785,-0.628,0.07
wallet_sum_pnl,x402,36.0,2.1834386150961413e-15,1.0608102777294292e-14,-1.2212453270876722e-14,-1.2212453270876722e-14,-7.514822097931528e-15,4.163336342344337e-15,8.493206138382446e-15,2.1760371282653068e-14,2.1760371282653068e-14,0.216,-1.042
realizedAbs,x402,36.0,68.27827258079556,14.619387640316702,39.67666217182524,39.67666217182524,62.55489449666972,71.68017836143969,75.28407054479747,90.538097696795,90.538097696795,-0.742,-0.07
minSpot,x402,36.0,0.048757769622974595,0.0013228554253470067,0.0454457707525766,0.0454457707525766,0.048526827453410776,0.048806471111283695,0.04929347618901477,0.0511991570026086,0.0511991570026086,-0.841,1.995
maxSpot,x402,36.0,0.08472521182504827,0.0024328194852931105,0.0817180673701691,0.0817180673701691,0.08351423732448887,0.0842218552242953,0.0851678162210826,0.091540999645716,0.091540999645716,1.75,3.343
minCurve,x402,36.0,0.04414583333333333,0.001664090270559691,0.0415,0.0415,0.042874999999999996,0.04425,0.045125,0.047,0.047,0.1,-0.883
maxCurve,x402,36.0,0.09862500000000002,0.002259503738181717,0.0935,0.0935,0.098125,0.09925,0.100125,0.101,0.101,-1.211,0.37
rounds,x402,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,x402,36.0,80.33333333333333,2.5634797778466227,75.0,75.0,78.75,81.0,82.0,84.0,84.0,-0.652,-0.4
x402Total,x402,36.0,325.3663869103191,36.39397624265524,287.7905502216959,287.7905502216959,298.7103500606882,307.78895623390355,342.2227276837151,391.38342541645,391.38342541645,0.91,-0.78
deniedWorkers,x402,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
