     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026071e+08 2.026071e+09  6.584730e+08             9                0
   basket    realizedAbs              3         8.33  1.513079e+02 3.510184e+02  2.045183e+02             3                0
   basket        maxSpot              3         8.33  1.875856e-01 2.290874e-01  2.022000e-01             3                0
   basket       maxCurve              3         8.33  2.305000e-01 2.545000e-01  2.392000e-01             3                0
   basket       role_pnl              1         2.78 -1.031881e+02 4.803518e+01 -1.321400e+00             1                1
   basket wallet_sum_pnl              0         0.00 -4.085621e-14 2.042810e-14 -0.000000e+00             0                0
   basket        minSpot              0         0.00  1.091100e-01 1.219901e-01  1.153000e-01             0                0
   basket       minCurve              0         0.00  9.950000e-02 1.100000e-01  1.060000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket settlementLegs              0         0.00  7.700000e+01 8.400000e+01  8.025000e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026071e+08 2.026071e+09  6.584730e+08             9                0
   spread        minSpot              3         8.33  4.186938e+01 4.885009e+01  4.378240e+01             3                0
   spread       role_pnl              0         0.00 -1.684954e+04 1.480970e+04 -5.521703e+02             0                0
   spread wallet_sum_pnl              0         0.00 -1.023182e-11 7.844392e-12 -0.000000e+00             0                0
   spread    realizedAbs              0         0.00  2.591222e+04 5.789333e+04  4.614507e+04             0                0
   spread        maxSpot              0         0.00  6.347585e+01 6.845724e+01  6.624490e+01             0                0
   spread       minCurve              0         0.00  3.790800e+01 4.168000e+01  4.001830e+01             0                0
   spread       maxCurve              0         0.00  6.669650e+01 7.208050e+01  7.005080e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread settlementLegs              0         0.00  7.600000e+01 8.400000e+01  8.108330e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026071e+08 2.026071e+09  6.584730e+08             9                0
synthetic wallet_sum_pnl              3         8.33 -1.060263e-14 2.309264e-14  0.000000e+00             3                0
synthetic    realizedAbs              3         8.33  6.000429e+01 1.450325e+02  8.321940e+01             3                0
synthetic        maxSpot              3         8.33  7.816066e-02 9.545309e-02  8.430000e-02             3                0
synthetic settlementLegs              3         8.33  7.500000e+01 8.300000e+01  8.050000e+01             3                0
synthetic       role_pnl              1         2.78 -4.102425e+01 1.944591e+01 -4.098000e-01             1                1
synthetic        minSpot              0         0.00  4.546252e-02 5.082922e-02  4.810000e-02             0                0
synthetic       minCurve              0         0.00  4.150000e-02 4.600000e-02  4.420000e-02             0                0
synthetic       maxCurve              0         0.00  9.625000e-02 1.060000e-01  1.000000e-01             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026071e+08 2.026071e+09  6.584730e+08             9                0
     x402 wallet_sum_pnl              3         8.33 -1.060263e-14 2.309264e-14  0.000000e+00             3                0
     x402    realizedAbs              3         8.33  6.000429e+01 1.450325e+02  8.321940e+01             3                0
     x402        maxSpot              3         8.33  7.816066e-02 9.545309e-02  8.430000e-02             3                0
     x402 settlementLegs              3         8.33  7.500000e+01 8.300000e+01  8.050000e+01             3                0
     x402      x402Total              3         8.33  3.010790e+02 4.004523e+02  3.378102e+02             3                0
     x402       role_pnl              1         2.78 -4.102425e+01 1.944591e+01 -4.098000e-01             1                1
     x402        minSpot              0         0.00  4.546252e-02 5.082922e-02  4.810000e-02             0                0
     x402       minCurve              0         0.00  4.150000e-02 4.600000e-02  4.420000e-02             0                0
     x402       maxCurve              0         0.00  9.625000e-02 1.060000e-01  1.000000e-01             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-07-08/outliers_by_mode.csv
