mode,column,outlier_count,outlier_pct,min,max,mean,iqr_outliers,zscore_outliers
basket,seed,9,25.0,202607081.0,2026070812.0,658473016.5,9,0
basket,realizedAbs,3,8.33,151.30791469264054,351.01839490797875,204.5183,3,0
basket,maxSpot,3,8.33,0.1875855908510695,0.2290874138503415,0.2022,3,0
basket,maxCurve,3,8.33,0.2305,0.2545,0.2392,3,0
basket,role_pnl,1,2.78,-103.18811594912194,48.03518332646208,-1.3214,1,1
basket,wallet_sum_pnl,0,0.0,-4.085620730620576e-14,2.042810365310288e-14,-0.0,0,0
basket,minSpot,0,0.0,0.1091100465392474,0.1219901190776232,0.1153,0,0
basket,minCurve,0,0.0,0.0995,0.11,0.106,0,0
basket,rounds,0,0.0,60.0,60.0,60.0,0,0
basket,settlementLegs,0,0.0,77.0,84.0,80.25,0,0
basket,x402Total,0,0.0,0.0,0.0,0.0,0,0
basket,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
spread,seed,9,25.0,202607081.0,2026070812.0,658473016.5,9,0
spread,minSpot,3,8.33,41.86937748027595,48.850094096792304,43.7824,3,0
spread,role_pnl,0,0.0,-16849.542515643152,14809.700240386484,-552.1703,0,0
spread,wallet_sum_pnl,0,0.0,-1.0231815394945444e-11,7.844391802791506e-12,-0.0,0,0
spread,realizedAbs,0,0.0,25912.2242622281,57893.33323243957,46145.0717,0,0
spread,maxSpot,0,0.0,63.47585287476036,68.45724496659383,66.2449,0,0
spread,minCurve,0,0.0,37.908,41.68,40.0183,0,0
spread,maxCurve,0,0.0,66.6965,72.0805,70.0508,0,0
spread,rounds,0,0.0,60.0,60.0,60.0,0,0
spread,settlementLegs,0,0.0,76.0,84.0,81.0833,0,0
spread,x402Total,0,0.0,0.0,0.0,0.0,0,0
spread,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
synthetic,seed,9,25.0,202607081.0,2026070812.0,658473016.5,9,0
synthetic,wallet_sum_pnl,3,8.33,-1.0602629885170243e-14,2.3092638912203256e-14,0.0,3,0
synthetic,realizedAbs,3,8.33,60.00428619548857,145.03251368660375,83.2194,3,0
synthetic,maxSpot,3,8.33,0.0781606628546123,0.095453089104309,0.0843,3,0
synthetic,settlementLegs,3,8.33,75.0,83.0,80.5,3,0
synthetic,role_pnl,1,2.78,-41.02424766339797,19.44590896176983,-0.4098,1,1
synthetic,minSpot,0,0.0,0.045462519391353,0.050829216282343,0.0481,0,0
synthetic,minCurve,0,0.0,0.0415,0.046,0.0442,0,0
synthetic,maxCurve,0,0.0,0.09625,0.106,0.1,0,0
synthetic,rounds,0,0.0,60.0,60.0,60.0,0,0
synthetic,x402Total,0,0.0,0.0,0.0,0.0,0,0
synthetic,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
x402,seed,9,25.0,202607081.0,2026070812.0,658473016.5,9,0
x402,wallet_sum_pnl,3,8.33,-1.0602629885170243e-14,2.3092638912203256e-14,0.0,3,0
x402,realizedAbs,3,8.33,60.00428619548857,145.03251368660375,83.2194,3,0
x402,maxSpot,3,8.33,0.0781606628546123,0.095453089104309,0.0843,3,0
x402,settlementLegs,3,8.33,75.0,83.0,80.5,3,0
x402,x402Total,3,8.33,301.07896167990293,400.4522584808253,337.8102,3,0
x402,role_pnl,1,2.78,-41.02424766339797,19.44590896176983,-0.4098,1,1
x402,minSpot,0,0.0,0.045462519391353,0.050829216282343,0.0481,0,0
x402,minCurve,0,0.0,0.0415,0.046,0.0442,0,0
x402,maxCurve,0,0.0,0.09625,0.106,0.1,0,0
x402,rounds,0,0.0,60.0,60.0,60.0,0,0
x402,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
