,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
seed,basket,36.0,658476526.5,800787541.0370008,202608161.0,202608161.0,202608163.75,202608166.5,658476529.25,2026081612.0,2026081612.0,1.206,-0.582
role_pnl,basket,36.0,-0.45048141574724343,37.390711687422964,-92.92428087785277,-60.08986699647809,-29.25568957278081,5.202473662757334,32.601927767152986,44.88775413988824,48.97090388328451,-0.608,-0.488
wallet_sum_pnl,basket,36.0,-6.661338147750939e-15,3.0207954032591435e-14,-4.3520742565306136e-14,-4.3520742565306136e-14,-2.4868995751603507e-14,-1.6209256159527285e-14,1.7985612998927536e-14,5.861977570020828e-14,5.861977570020828e-14,0.81,-0.324
realizedAbs,basket,36.0,239.39453456313652,34.20957724136313,182.0909766748439,182.0909766748439,220.37898947892947,231.83472794932146,262.06958319027956,298.83085331206416,298.83085331206416,0.328,-0.623
minSpot,basket,36.0,0.14346957957975104,0.00392949719200063,0.1375992124236825,0.1375992124236825,0.14158542871634616,0.14242734197414095,0.14496935205820155,0.1515182622608248,0.1515182622608248,0.705,-0.315
maxSpot,basket,36.0,0.25172455413799755,0.010261537512762221,0.2362043253196213,0.2362043253196213,0.2452740525748635,0.25113075095338333,0.25620820004526834,0.2763339286300005,0.2763339286300005,0.849,0.845
minCurve,basket,36.0,0.13254166666666667,0.0030668154725801747,0.1265,0.1265,0.13087500000000002,0.13275,0.135125,0.137,0.137,-0.529,-0.549
maxCurve,basket,36.0,0.2986249999999999,0.00909974489438343,0.289,0.289,0.289875,0.2985,0.301875,0.3215,0.3215,1.119,1.281
rounds,basket,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,basket,36.0,79.91666666666667,2.0053499872662055,77.0,77.0,78.75,79.5,82.0,83.0,83.0,-0.014,-1.333
x402Total,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
