     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026062e+08 2.026062e+09  6.584702e+08             9                0
   basket        minSpot              6        16.67  1.052354e-01 1.278299e-01  1.154000e-01             6                0
   basket       maxCurve              3         8.33  2.300000e-01 2.540000e-01  2.382000e-01             3                0
   basket settlementLegs              3         8.33  7.800000e+01 8.400000e+01  8.075000e+01             3                0
   basket       role_pnl              1         2.78 -9.444601e+01 5.352922e+01 -1.362400e+00             1                0
   basket wallet_sum_pnl              0         0.00 -6.572520e-14 1.776357e-14 -0.000000e+00             0                0
   basket    realizedAbs              0         0.00  1.123664e+02 2.832848e+02  2.085894e+02             0                0
   basket        maxSpot              0         0.00  1.884928e-01 2.173284e-01  2.024000e-01             0                0
   basket       minCurve              0         0.00  1.025000e-01 1.140000e-01  1.071000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026062e+08 2.026062e+09  6.584702e+08             9                0
   spread        maxSpot              6        16.67  6.305546e+01 7.054015e+01  6.574100e+01             6                0
   spread       minCurve              3         8.33  3.641700e+01 4.051000e+01  3.939530e+01             3                0
   spread       role_pnl              0         0.00 -2.223857e+04 1.585015e+04 -4.672072e+02             0                0
   spread wallet_sum_pnl              0         0.00 -1.057288e-11 1.045919e-11 -0.000000e+00             0                0
   spread    realizedAbs              0         0.00  3.131606e+04 7.100588e+04  5.486697e+04             0                0
   spread        minSpot              0         0.00  4.063588e+01 4.480819e+01  4.301710e+01             0                0
   spread       maxCurve              0         0.00  6.859250e+01 7.463800e+01  7.120330e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread settlementLegs              0         0.00  7.600000e+01 8.100000e+01  7.975000e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026062e+08 2.026062e+09  6.584702e+08             9                0
synthetic        minSpot              6        16.67  4.384810e-02 5.326244e-02  4.810000e-02             6                0
synthetic wallet_sum_pnl              3         8.33 -1.015854e-14 1.526557e-14 -0.000000e+00             3                0
synthetic       maxCurve              3         8.33  9.600000e-02 1.060000e-01  9.950000e-02             3                0
synthetic settlementLegs              3         8.33  7.700000e+01 8.200000e+01  8.033330e+01             3                0
synthetic       role_pnl              1         2.78 -3.644928e+01 2.154903e+01 -3.587000e-01             1                0
synthetic    realizedAbs              0         0.00  5.091906e+01 1.121719e+02  8.474150e+01             0                0
synthetic        maxSpot              0         0.00  7.853866e-02 9.055348e-02  8.430000e-02             0                0
synthetic       minCurve              0         0.00  4.300000e-02 4.750000e-02  4.470000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026062e+08 2.026062e+09  6.584702e+08             9                0
     x402        minSpot              6        16.67  4.384810e-02 5.326244e-02  4.810000e-02             6                0
     x402 wallet_sum_pnl              3         8.33 -1.015854e-14 1.526557e-14 -0.000000e+00             3                0
     x402       maxCurve              3         8.33  9.600000e-02 1.060000e-01  9.950000e-02             3                0
     x402 settlementLegs              3         8.33  7.700000e+01 8.200000e+01  8.033330e+01             3                0
     x402       role_pnl              1         2.78 -3.644928e+01 2.154903e+01 -3.587000e-01             1                0
     x402    realizedAbs              0         0.00  5.091906e+01 1.121719e+02  8.474150e+01             0                0
     x402        maxSpot              0         0.00  7.853866e-02 9.055348e-02  8.430000e-02             0                0
     x402       minCurve              0         0.00  4.300000e-02 4.750000e-02  4.470000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402      x402Total              0         0.00  2.858705e+02 3.827704e+02  3.377248e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-06-20/outliers_by_mode.csv
