mode,column,outlier_count,outlier_pct,min,max,mean,iqr_outliers,zscore_outliers
basket,seed,9,25.0,202607281.0,2026072812.0,658473666.5,9,0
basket,settlementLegs,6,16.67,78.0,83.0,80.6667,6,0
basket,wallet_sum_pnl,3,8.33,-5.0626169922907145e-14,7.105427357601003e-14,-0.0,3,0
basket,maxSpot,3,8.33,0.2578592297820885,0.3006062134945802,0.2735,3,0
basket,role_pnl,0,0.0,-109.3875343832188,72.98603234906292,-1.9763,0,0
basket,realizedAbs,0,0.0,184.18826988640217,402.5015946759118,272.3332,0,0
basket,minSpot,0,0.0,0.1446737639651002,0.1637865307072256,0.1524,0,0
basket,minCurve,0,0.0,0.133,0.151,0.1418,0,0
basket,maxCurve,0,0.0,0.3025,0.3355,0.3182,0,0
basket,rounds,0,0.0,60.0,60.0,60.0,0,0
basket,x402Total,0,0.0,0.0,0.0,0.0,0,0
basket,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
spread,seed,9,25.0,202607281.0,2026072812.0,658473666.5,9,0
spread,role_pnl,3,8.33,-14826.094751696612,14597.866845703837,-305.5291,3,0
spread,maxSpot,3,8.33,62.40165920595528,69.5117626718707,64.9487,3,0
spread,wallet_sum_pnl,0,0.0,-1.0288658813806249e-11,1.091393642127514e-11,-0.0,0,0
spread,realizedAbs,0,0.0,31691.273803407705,56699.58721472544,42151.1371,0,0
spread,minSpot,0,0.0,39.06501484653796,46.52510069864459,42.5799,0,0
spread,minCurve,0,0.0,37.5605,41.4365,39.6323,0,0
spread,maxCurve,0,0.0,68.536,72.999,70.9474,0,0
spread,rounds,0,0.0,60.0,60.0,60.0,0,0
spread,settlementLegs,0,0.0,78.0,84.0,80.9167,0,0
spread,x402Total,0,0.0,0.0,0.0,0.0,0,0
spread,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
synthetic,seed,9,25.0,202607281.0,2026072812.0,658473666.5,9,0
synthetic,maxSpot,3,8.33,0.0799563503200274,0.0932112289905675,0.0848,3,0
synthetic,role_pnl,0,0.0,-33.02668735205555,19.98518830612209,-0.7227,0,0
synthetic,wallet_sum_pnl,0,0.0,-2.0206059048177852e-14,2.930988785010413e-14,-0.0,0,0
synthetic,realizedAbs,0,0.0,56.09990452840758,125.4046857804258,82.6382,0,0
synthetic,minSpot,0,0.0,0.0448600818496434,0.0507865211495273,0.0472,0,0
synthetic,minCurve,0,0.0,0.0415,0.047,0.0442,0,0
synthetic,maxCurve,0,0.0,0.094,0.104,0.0988,0,0
synthetic,rounds,0,0.0,60.0,60.0,60.0,0,0
synthetic,settlementLegs,0,0.0,77.0,83.0,80.3333,0,0
synthetic,x402Total,0,0.0,0.0,0.0,0.0,0,0
synthetic,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
x402,seed,9,25.0,202607281.0,2026072812.0,658473666.5,9,0
x402,maxSpot,3,8.33,0.0799563503200274,0.0932112289905675,0.0848,3,0
x402,role_pnl,0,0.0,-33.02668735205555,19.98518830612209,-0.7227,0,0
x402,wallet_sum_pnl,0,0.0,-2.0206059048177852e-14,2.930988785010413e-14,-0.0,0,0
x402,realizedAbs,0,0.0,56.09990452840758,125.4046857804258,82.6382,0,0
x402,minSpot,0,0.0,0.0448600818496434,0.0507865211495273,0.0472,0,0
x402,minCurve,0,0.0,0.0415,0.047,0.0442,0,0
x402,maxCurve,0,0.0,0.094,0.104,0.0988,0,0
x402,rounds,0,0.0,60.0,60.0,60.0,0,0
x402,settlementLegs,0,0.0,77.0,83.0,80.3333,0,0
x402,x402Total,0,0.0,281.23092180659575,401.89280925323993,342.6661,0,0
x402,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
