,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
seed,basket,36.0,658476136.5,800787066.7495655,202608041.0,202608041.0,202608043.75,202608046.5,658476139.25,2026080412.0,2026080412.0,1.206,-0.582
role_pnl,basket,36.0,-1.3799435121494024,30.53048113725963,-66.30180428548452,-55.46668064922301,-27.670875702035953,1.834226809041326,21.55243585209849,40.72153814236922,47.23297192110379,-0.443,-0.603
wallet_sum_pnl,basket,36.0,-1.2008912383028777e-14,2.875683382036695e-14,-5.1514348342607263e-14,-5.1514348342607263e-14,-2.9920510513647975e-14,-1.5765166949677223e-14,8.881784197001248e-16,5.329070518200752e-14,5.329070518200752e-14,0.716,0.268
realizedAbs,basket,36.0,188.53781488796415,51.081813606278764,94.13549912143336,94.13549912143336,158.89323119624947,182.00808225911885,229.5628719705139,292.48486118809353,292.48486118809353,0.213,-0.05
minSpot,basket,36.0,0.1181910739515953,0.006622511539086202,0.1094644759622887,0.1094644759622887,0.11168463521104605,0.1175759478019867,0.12429593678048752,0.1291113570245926,0.1291113570245926,0.212,-1.479
maxSpot,basket,36.0,0.20723324700084533,0.00728539788709076,0.1977978350509135,0.1977978350509135,0.2011505797098404,0.20616521290262585,0.21322077372149165,0.2186854978246173,0.2186854978246173,0.351,-1.314
minCurve,basket,36.0,0.11058333333333331,0.0033047584739930077,0.1045,0.1045,0.109625,0.11075,0.112875,0.115,0.115,-0.713,-0.35
maxCurve,basket,36.0,0.2463333333333334,0.008399829930251141,0.2285,0.2285,0.243,0.24575,0.250625,0.262,0.262,-0.153,0.348
rounds,basket,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,basket,36.0,80.0,1.5491933384829668,77.0,77.0,79.0,80.0,81.0,83.0,83.0,-0.146,-0.025
x402Total,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
