mode,column,outlier_count,outlier_pct,min,max,mean,iqr_outliers,zscore_outliers
basket,seed,9,25.0,202608041.0,2026080412.0,658476136.5,9,0
basket,minCurve,6,16.67,0.1045,0.115,0.1106,6,0
basket,wallet_sum_pnl,3,8.33,-5.1514348342607263e-14,5.329070518200752e-14,-0.0,3,0
basket,maxCurve,3,8.33,0.2285,0.262,0.2463,3,0
basket,role_pnl,0,0.0,-66.30180428548452,47.23297192110379,-1.3799,0,0
basket,realizedAbs,0,0.0,94.13549912143336,292.48486118809353,188.5378,0,0
basket,minSpot,0,0.0,0.1094644759622887,0.1291113570245926,0.1182,0,0
basket,maxSpot,0,0.0,0.1977978350509135,0.2186854978246173,0.2072,0,0
basket,rounds,0,0.0,60.0,60.0,60.0,0,0
basket,settlementLegs,0,0.0,77.0,83.0,80.0,0,0
basket,x402Total,0,0.0,0.0,0.0,0.0,0,0
basket,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
spread,seed,9,25.0,202608041.0,2026080412.0,658476136.5,9,0
spread,role_pnl,3,8.33,-21572.858523198163,13067.494265147494,-392.3359,3,0
spread,minCurve,3,8.33,36.4545,41.0045,39.5479,3,0
spread,maxCurve,3,8.33,69.8015,73.02,71.1936,3,0
spread,wallet_sum_pnl,0,0.0,-9.549694368615746e-12,8.640199666842818e-12,-0.0,0,0
spread,realizedAbs,0,0.0,27049.33501090852,73959.63474887621,53051.7125,0,0
spread,minSpot,0,0.0,40.64049359623609,45.541112267585824,42.6293,0,0
spread,maxSpot,0,0.0,61.29075636509291,70.66368308867634,66.3657,0,0
spread,rounds,0,0.0,60.0,60.0,60.0,0,0
spread,settlementLegs,0,0.0,78.0,83.0,80.0,0,0
spread,x402Total,0,0.0,0.0,0.0,0.0,0,0
spread,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
synthetic,seed,9,25.0,202608041.0,2026080412.0,658476136.5,9,0
synthetic,minCurve,6,16.67,0.042,0.046,0.0444,6,0
synthetic,settlementLegs,6,16.67,76.0,83.0,79.5,6,0
synthetic,wallet_sum_pnl,3,8.33,-1.5987211554602254e-14,1.199040866595169e-14,0.0,3,0
synthetic,maxCurve,3,8.33,0.0915,0.1045,0.0988,3,0
synthetic,role_pnl,0,0.0,-23.254288394953956,17.125360697828402,-0.5504,0,0
synthetic,realizedAbs,0,0.0,43.16343459099815,110.0748237622167,73.9749,0,0
synthetic,minSpot,0,0.0,0.0437857903849154,0.051644542809837,0.0473,0,0
synthetic,maxSpot,0,0.0,0.0791191340203654,0.0874741991298469,0.0829,0,0
synthetic,rounds,0,0.0,60.0,60.0,60.0,0,0
synthetic,x402Total,0,0.0,0.0,0.0,0.0,0,0
synthetic,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
x402,seed,9,25.0,202608041.0,2026080412.0,658476136.5,9,0
x402,minCurve,6,16.67,0.042,0.046,0.0444,6,0
x402,settlementLegs,6,16.67,76.0,83.0,79.5,6,0
x402,wallet_sum_pnl,3,8.33,-1.5987211554602254e-14,1.199040866595169e-14,0.0,3,0
x402,maxCurve,3,8.33,0.0915,0.1045,0.0988,3,0
x402,x402Total,3,8.33,262.5155760368584,405.093111153517,327.7801,3,0
x402,role_pnl,0,0.0,-23.254288394953956,17.125360697828402,-0.5504,0,0
x402,realizedAbs,0,0.0,43.16343459099815,110.0748237622167,73.9749,0,0
x402,minSpot,0,0.0,0.0437857903849154,0.051644542809837,0.0473,0,0
x402,maxSpot,0,0.0,0.0791191340203654,0.0874741991298469,0.0829,0,0
x402,rounds,0,0.0,60.0,60.0,60.0,0,0
x402,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
