,mode,seed,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
seed,basket,1.0,-0.0178832542821376,-0.2901335808959266,-0.38719432774647894,0.2575695538667427,-0.020219042855914783,0.27402752841577815,-0.25692101983759025,,-0.622572806228124,,
role_pnl,basket,-0.0178832542821376,1.0,0.003497580840033059,-0.008022801240878213,0.011197156676611785,0.011600115425338835,0.0055238267683883025,-0.011298636237249693,,0.014922958456442351,,
wallet_sum_pnl,basket,-0.2901335808959266,0.003497580840033059,1.0,-0.12941370946949016,0.09409539826041145,0.5750362564090079,0.533473130058993,-0.46577297614889723,,0.1745821240222925,,
realizedAbs,basket,-0.38719432774647894,-0.008022801240878213,-0.12941370946949016,1.0,0.09274519995907704,-0.2973483233175409,-0.13202851797268367,0.05225781068305091,,-0.12589389374102825,,
minSpot,basket,0.2575695538667427,0.011197156676611785,0.09409539826041145,0.09274519995907704,1.0,-0.05001080344703267,0.1001181371206543,-0.5463299563552743,,-0.400036178482891,,
maxSpot,basket,-0.020219042855914783,0.011600115425338835,0.5750362564090079,-0.2973483233175409,-0.05001080344703267,1.0,0.32782754657353624,-0.02448852620450274,,-0.17412267830561093,,
minCurve,basket,0.27402752841577815,0.0055238267683883025,0.533473130058993,-0.13202851797268367,0.1001181371206543,0.32782754657353624,1.0,-0.6045574112814477,,-0.08188900221382624,,
maxCurve,basket,-0.25692101983759025,-0.011298636237249693,-0.46577297614889723,0.05225781068305091,-0.5463299563552743,-0.02448852620450274,-0.6045574112814477,1.0,,0.07071563921124475,,
rounds,basket,,,,,,,,,,,,
settlementLegs,basket,-0.622572806228124,0.014922958456442351,0.1745821240222925,-0.12589389374102825,-0.400036178482891,-0.17412267830561093,-0.08188900221382624,0.07071563921124475,,1.0,,
x402Total,basket,,,,,,,,,,,,
deniedWorkers,basket,,,,,,,,,,,,
seed,spread,1.0,0.020041806856789777,-0.36165218168335156,-0.0064675670372081415,0.0280153326534345,0.011778057771150069,-0.025005717213930023,-0.13333364672613876,,-0.12434118353466699,,
role_pnl,spread,0.020041806856789777,1.0,0.00518590251667204,-0.02415647921867174,0.02864735082141376,-0.004452004557408746,-0.019962133683873572,-0.023856697127144392,,0.007366986766509452,,
