     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026081e+08 2.026081e+09  6.584764e+08             9                0
   basket       maxCurve              3         8.33  2.855000e-01 3.075000e-01  2.978000e-01             3                0
   basket       role_pnl              0         0.00 -9.926617e+01 8.168640e+01 -4.511000e-01             0                0
   basket wallet_sum_pnl              0         0.00 -8.815171e-14 5.506706e-14 -0.000000e+00             0                0
   basket    realizedAbs              0         0.00  1.775220e+02 4.011045e+02  2.865306e+02             0                0
   basket        minSpot              0         0.00  1.338085e-01 1.534757e-01  1.429000e-01             0                0
   basket        maxSpot              0         0.00  2.378680e-01 2.631223e-01  2.531000e-01             0                0
   basket       minCurve              0         0.00  1.270000e-01 1.395000e-01  1.325000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket settlementLegs              0         0.00  7.600000e+01 8.300000e+01  8.008330e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026081e+08 2.026081e+09  6.584764e+08             9                0
   spread       maxCurve              3         8.33  6.742600e+01 7.311400e+01  7.072420e+01             3                0
   spread       role_pnl              1         2.78 -2.424083e+04 1.400648e+04 -4.326557e+02             1                1
   spread wallet_sum_pnl              0         0.00 -5.229595e-12 1.091394e-11  0.000000e+00             0                0
   spread    realizedAbs              0         0.00  3.444351e+04 6.525367e+04  4.461362e+04             0                0
   spread        minSpot              0         0.00  4.120126e+01 4.603914e+01  4.404920e+01             0                0
   spread        maxSpot              0         0.00  6.286206e+01 6.816765e+01  6.560160e+01             0                0
   spread       minCurve              0         0.00  3.792450e+01 4.168050e+01  3.986810e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread settlementLegs              0         0.00  7.600000e+01 8.400000e+01  7.891670e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026081e+08 2.026081e+09  6.584764e+08             9                0
synthetic settlementLegs              6        16.67  7.500000e+01 8.200000e+01  7.991670e+01             6                0
synthetic       role_pnl              3         8.33 -3.310083e+01 2.398891e+01 -4.025000e-01             3                0
synthetic       maxCurve              3         8.33  9.400000e-02 1.020000e-01  9.860000e-02             3                0
synthetic wallet_sum_pnl              0         0.00 -1.287859e-14 2.223222e-14  0.000000e+00             0                0
synthetic    realizedAbs              0         0.00  4.881829e+01 1.240734e+02  9.136800e+01             0                0
synthetic        minSpot              0         0.00  4.423423e-02 5.073576e-02  4.720000e-02             0                0
synthetic        maxSpot              0         0.00  7.863407e-02 8.698257e-02  8.370000e-02             0                0
synthetic       minCurve              0         0.00  4.250000e-02 4.550000e-02  4.390000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026081e+08 2.026081e+09  6.584764e+08             9                0
     x402 settlementLegs              6        16.67  7.500000e+01 8.200000e+01  7.991670e+01             6                0
     x402       role_pnl              3         8.33 -3.310083e+01 2.398891e+01 -4.025000e-01             3                0
     x402       maxCurve              3         8.33  9.400000e-02 1.020000e-01  9.860000e-02             3                0
     x402 wallet_sum_pnl              0         0.00 -1.287859e-14 2.223222e-14  0.000000e+00             0                0
     x402    realizedAbs              0         0.00  4.881829e+01 1.240734e+02  9.136800e+01             0                0
     x402        minSpot              0         0.00  4.423423e-02 5.073576e-02  4.720000e-02             0                0
     x402        maxSpot              0         0.00  7.863407e-02 8.698257e-02  8.370000e-02             0                0
     x402       minCurve              0         0.00  4.250000e-02 4.550000e-02  4.390000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402      x402Total              0         0.00  2.495554e+02 4.293031e+02  3.304114e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-08-12/outliers_by_mode.csv
