,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
seed,basket,36.0,658473439.0,800783786.2614702,202607211.0,202607211.0,202607213.75,202607216.5,658473441.75,2026072112.0,2026072112.0,1.206,-0.582
role_pnl,basket,36.0,-1.123806043157699,28.927969999875213,-91.18826089704856,-44.337288104419365,-20.84750468948019,4.975995561733934,17.473567022055775,34.67446436425712,45.48976855951403,-1.042,1.627
wallet_sum_pnl,basket,36.0,9.205599245850257e-15,2.005649467336542e-14,-3.2862601528904634e-14,-3.2862601528904634e-14,-1.0658141036401504e-14,1.931788062847772e-14,2.4202861936828413e-14,3.186340080674199e-14,3.186340080674199e-14,-0.833,-0.636
realizedAbs,basket,36.0,190.9936108873253,45.99610370369731,120.25768414524764,120.25768414524764,162.1537388353622,187.9746472007086,210.2694081297623,278.83450888346,278.83450888346,0.382,-0.593
minSpot,basket,36.0,0.12090437981238542,0.003979413889837762,0.1138882777983766,0.1138882777983766,0.11794661440816481,0.12105717336557606,0.12279723573293577,0.1282600208733511,0.1282600208733511,0.121,-0.534
maxSpot,basket,36.0,0.2073531729827682,0.009914989465344156,0.1954172772342455,0.1954172772342455,0.20136215362300192,0.2041998075566507,0.21195698333518007,0.2298734000046652,0.2298734000046652,0.924,0.15
minCurve,basket,36.0,0.11133333333333334,0.002381476132869818,0.1055,0.1055,0.110875,0.1115,0.112625,0.1145,0.1145,-1.096,1.108
maxCurve,basket,36.0,0.24608333333333324,0.0062990929052183,0.2395,0.2395,0.240875,0.244,0.2535,0.256,0.256,0.547,-1.47
rounds,basket,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,basket,36.0,80.33333333333333,1.820517979665599,77.0,77.0,79.75,80.0,81.25,84.0,84.0,0.104,-0.006
x402Total,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,spread,36.0,658473439.0,800783786.2614702,202607211.0,202607211.0,202607213.75,202607216.5,658473441.75,2026072112.0,2026072112.0,1.206,-0.582
role_pnl,spread,36.0,-511.2614379447419,10463.579682379283,-35923.60019575731,-18968.41481845679,-3721.542580605611,674.0095959192187,6428.531796721534,11353.125528590292,18669.034595803,-1.246,2.846
wallet_sum_pnl,spread,36.0,-2.2453150450019166e-12,4.239690589188913e-12,-7.73070496506989e-12,-7.73070496506989e-12,-5.7625015870144125e-12,-3.637978807091713e-12,1.7337242752546445e-12,4.547473508864641e-12,4.547473508864641e-12,0.433,-1.343
realizedAbs,spread,36.0,53843.62230505459,15556.97203590293,37737.49575730024,37737.49575730024,43426.988304491475,52559.01773473353,57321.49537162931,97817.5447502258,97817.5447502258,1.816,3.491
minSpot,spread,36.0,43.481026357951094,1.6460218744050052,39.74702275947803,39.74702275947803,43.090992043078884,43.959533097519895,44.468228866352646,45.677011436420834,45.677011436420834,-1.111,0.527
maxSpot,spread,36.0,65.32969598699808,3.0147806432277333,62.24791094847897,62.24791094847897,63.43391251622373,65.24948131090454,65.98539593879221,73.87173210641825,73.87173210641825,1.815,3.559
minCurve,spread,36.0,40.466875,0.8118566848808433,39.0795,39.0795,40.08575,40.559,40.909625,42.1295,42.1295,0.077,-0.116
maxCurve,spread,36.0,72.06670833333334,1.8349144720239308,69.3325,69.3325,70.76762500000001,71.65025,73.394375,75.26050000000001,75.26050000000001,0.193,-1.139
rounds,spread,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,spread,36.0,80.5,1.8283482006601322,78.0,78.0,79.0,80.0,82.0,84.0,84.0,0.535,-0.919
x402Total,spread,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,spread,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,synthetic,36.0,658473439.0,800783786.2614702,202607211.0,202607211.0,202607213.75,202607216.5,658473441.75,2026072112.0,2026072112.0,1.206,-0.582
role_pnl,synthetic,36.0,-0.548193898187164,10.250155446165714,-34.096744882096075,-15.220071410606597,-6.245244052904836,1.967503186980192,5.370718162681464,12.159652848962882,17.22045298103697,-1.14,2.334
wallet_sum_pnl,synthetic,36.0,-7.494005416219803e-16,1.204110411186528e-14,-2.0650148258027912e-14,-2.0650148258027912e-14,-1.0325074129013956e-14,-1.887379141862766e-15,9.325873406851315e-15,1.7763568394002505e-14,1.7763568394002505e-14,0.007,-1.159
realizedAbs,synthetic,36.0,73.75293123516639,16.696019528716484,45.62488026777294,45.62488026777294,63.052135525583665,74.48991435778265,81.90111042288446,100.30774838790092,100.30774838790092,0.136,-0.892
minSpot,synthetic,36.0,0.04836175192495415,0.0015917655559350976,0.0455553111193506,0.0455553111193506,0.04717864576326593,0.0484228693462304,0.04911889429317427,0.0513040083493404,0.0513040083493404,0.121,-0.534
maxSpot,synthetic,36.0,0.08294126919310726,0.003965995786137667,0.0781669108936982,0.0781669108936982,0.08054486144920073,0.08167992302266025,0.084782793334072,0.0919493600018661,0.0919493600018661,0.924,0.15
minCurve,synthetic,36.0,0.044791666666666674,0.0010847975452985285,0.042,0.042,0.0445,0.045,0.0455,0.046,0.046,-1.4,1.744
maxCurve,synthetic,36.0,0.099125,0.002441823089414954,0.0965,0.0965,0.096875,0.098,0.10162500000000001,0.1025,0.1025,0.26,-1.836
rounds,synthetic,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,synthetic,36.0,80.16666666666667,1.7968225924034427,78.0,78.0,79.0,79.5,81.25,84.0,84.0,0.674,-0.435
x402Total,synthetic,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
