mode,column,outlier_count,outlier_pct,min,max,mean,iqr_outliers,zscore_outliers
basket,seed,9,25.0,202606081.0,2026060812.0,658469766.5,9,0
basket,wallet_sum_pnl,3,8.33,-4.5297099404706393e-14,7.371880883511041e-14,0.0,3,0
basket,settlementLegs,3,8.33,76.0,82.0,80.75,3,0
basket,role_pnl,0,0.0,-72.72879019263249,65.72849310628266,-0.6736,0,0
basket,realizedAbs,0,0.0,101.268310329673,275.18449796308414,202.4962,0,0
basket,minSpot,0,0.0,0.1108015283521673,0.1233195666744959,0.1174,0,0
basket,maxSpot,0,0.0,0.1875653812030115,0.2153491820877644,0.2029,0,0
basket,minCurve,0,0.0,0.101,0.1105,0.1063,0,0
basket,maxCurve,0,0.0,0.232,0.2385,0.235,0,0
basket,rounds,0,0.0,60.0,60.0,60.0,0,0
basket,x402Total,0,0.0,0.0,0.0,0.0,0,0
basket,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
spread,seed,9,25.0,202606081.0,2026060812.0,658469766.5,9,0
spread,realizedAbs,3,8.33,28163.052984109352,72350.50842227602,49266.4629,3,0
spread,maxSpot,3,8.33,62.158720151361486,74.73307914768819,65.9143,3,0
spread,role_pnl,0,0.0,-19169.620125754747,12437.957189691362,-505.1646,0,0
spread,wallet_sum_pnl,0,0.0,-1.0459189070388676e-11,5.81223957851762e-12,-0.0,0,0
spread,minSpot,0,0.0,41.58609312063877,44.75749052231793,43.1624,0,0
spread,minCurve,0,0.0,38.1725,41.2685,39.7145,0,0
spread,maxCurve,0,0.0,69.6115,73.608,71.4199,0,0
spread,rounds,0,0.0,60.0,60.0,60.0,0,0
spread,settlementLegs,0,0.0,77.0,82.0,79.9167,0,0
spread,x402Total,0,0.0,0.0,0.0,0.0,0,0
spread,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
synthetic,seed,9,25.0,202606081.0,2026060812.0,658469766.5,9,0
synthetic,settlementLegs,3,8.33,78.0,82.0,80.6667,3,0
synthetic,role_pnl,0,0.0,-24.80493298684866,27.80585246893336,-0.0438,0,0
synthetic,wallet_sum_pnl,0,0.0,-2.4091839634365897e-14,1.2323475573339238e-14,-0.0,0,0
synthetic,realizedAbs,0,0.0,44.95675619504891,112.8711664365012,83.6605,0,0
synthetic,minSpot,0,0.0,0.0461673034800697,0.0513831527810399,0.0489,0,0
synthetic,maxSpot,0,0.0,0.0781522421679215,0.0897288258699018,0.0845,0,0
synthetic,minCurve,0,0.0,0.042,0.046,0.0443,0,0
synthetic,maxCurve,0,0.0,0.097,0.0995,0.0981,0,0
synthetic,rounds,0,0.0,60.0,60.0,60.0,0,0
synthetic,x402Total,0,0.0,0.0,0.0,0.0,0,0
synthetic,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
x402,seed,9,25.0,202606081.0,2026060812.0,658469766.5,9,0
x402,settlementLegs,3,8.33,78.0,82.0,80.6667,3,0
x402,role_pnl,0,0.0,-24.80493298684866,27.80585246893336,-0.0438,0,0
x402,wallet_sum_pnl,0,0.0,-2.4091839634365897e-14,1.2323475573339238e-14,-0.0,0,0
x402,realizedAbs,0,0.0,44.95675619504891,112.8711664365012,83.6605,0,0
x402,minSpot,0,0.0,0.0461673034800697,0.0513831527810399,0.0489,0,0
x402,maxSpot,0,0.0,0.0781522421679215,0.0897288258699018,0.0845,0,0
x402,minCurve,0,0.0,0.042,0.046,0.0443,0,0
x402,maxCurve,0,0.0,0.097,0.0995,0.0981,0,0
x402,rounds,0,0.0,60.0,60.0,60.0,0,0
x402,x402Total,0,0.0,280.4194791104149,393.658414427906,341.4969,0,0
x402,deniedWorkers,0,0.0,0.0,0.0,0.0,0,0
