     mode         column  outlier_count  outlier_pct           min          max          mean  iqr_outliers  zscore_outliers
   basket           seed              9        25.00  2.026082e+08 2.026082e+09  6.584766e+08             9                0
   basket       role_pnl              1         2.78 -8.868128e+01 4.525452e+01 -1.242300e+00             1                0
   basket wallet_sum_pnl              0         0.00 -5.329071e-14 3.219647e-14 -0.000000e+00             0                0
   basket    realizedAbs              0         0.00  1.044591e+02 2.833199e+02  1.902058e+02             0                0
   basket        minSpot              0         0.00  1.107692e-01 1.281057e-01  1.203000e-01             0                0
   basket        maxSpot              0         0.00  1.952689e-01 2.283773e-01  2.128000e-01             0                0
   basket       minCurve              0         0.00  1.055000e-01 1.155000e-01  1.109000e-01             0                0
   basket       maxCurve              0         0.00  2.300000e-01 2.540000e-01  2.467000e-01             0                0
   basket         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   basket settlementLegs              0         0.00  7.800000e+01 8.300000e+01  8.008330e+01             0                0
   basket      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   basket  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread           seed              9        25.00  2.026082e+08 2.026082e+09  6.584766e+08             9                0
   spread wallet_sum_pnl              9        25.00 -3.865352e-12 6.821210e-12  0.000000e+00             9                0
   spread       role_pnl              1         2.78 -2.075721e+04 1.566268e+04 -5.085676e+02             1                0
   spread    realizedAbs              0         0.00  2.995348e+04 7.068420e+04  5.206096e+04             0                0
   spread        minSpot              0         0.00  4.098784e+01 4.739398e+01  4.354960e+01             0                0
   spread        maxSpot              0         0.00  6.185256e+01 6.865949e+01  6.473140e+01             0                0
   spread       minCurve              0         0.00  3.746550e+01 4.137050e+01  3.980930e+01             0                0
   spread       maxCurve              0         0.00  6.785950e+01 7.196900e+01  7.039730e+01             0                0
   spread         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
   spread settlementLegs              0         0.00  7.900000e+01 8.300000e+01  8.100000e+01             0                0
   spread      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
   spread  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic           seed              9        25.00  2.026082e+08 2.026082e+09  6.584766e+08             9                0
synthetic wallet_sum_pnl              6        16.67 -1.371125e-14 1.287859e-14  0.000000e+00             6                0
synthetic       minCurve              6        16.67  4.200000e-02 4.550000e-02  4.450000e-02             6                0
synthetic       role_pnl              2         5.56 -3.156220e+01 1.698372e+01 -5.393000e-01             2                0
synthetic    realizedAbs              0         0.00  3.961149e+01 1.067888e+02  7.408080e+01             0                0
synthetic        minSpot              0         0.00  4.430768e-02 5.124229e-02  4.810000e-02             0                0
synthetic        maxSpot              0         0.00  7.810757e-02 9.135093e-02  8.510000e-02             0                0
synthetic       maxCurve              0         0.00  9.200000e-02 1.020000e-01  9.880000e-02             0                0
synthetic         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
synthetic settlementLegs              0         0.00  7.800000e+01 8.400000e+01  8.066670e+01             0                0
synthetic      x402Total              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
synthetic  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0
     x402           seed              9        25.00  2.026082e+08 2.026082e+09  6.584766e+08             9                0
     x402 wallet_sum_pnl              6        16.67 -1.371125e-14 1.287859e-14  0.000000e+00             6                0
     x402       minCurve              6        16.67  4.200000e-02 4.550000e-02  4.450000e-02             6                0
     x402       role_pnl              2         5.56 -3.156220e+01 1.698372e+01 -5.393000e-01             2                0
     x402    realizedAbs              0         0.00  3.961149e+01 1.067888e+02  7.408080e+01             0                0
     x402        minSpot              0         0.00  4.430768e-02 5.124229e-02  4.810000e-02             0                0
     x402        maxSpot              0         0.00  7.810757e-02 9.135093e-02  8.510000e-02             0                0
     x402       maxCurve              0         0.00  9.200000e-02 1.020000e-01  9.880000e-02             0                0
     x402         rounds              0         0.00  6.000000e+01 6.000000e+01  6.000000e+01             0                0
     x402 settlementLegs              0         0.00  7.800000e+01 8.400000e+01  8.066670e+01             0                0
     x402      x402Total              0         0.00  2.647482e+02 3.846493e+02  3.274726e+02             0                0
     x402  deniedWorkers              0         0.00  0.000000e+00 0.000000e+00  0.000000e+00             0                0

Saved to out/programmatic-eda/compute-futures-2026-08-18/outliers_by_mode.csv
