,mode,count,mean,std,min,5%,25%,50%,75%,95%,max,skew,kurt
seed,basket,36.0,658476591.5,800787620.0849068,202608181.0,202608181.0,202608183.75,202608186.5,658476594.25,2026081812.0,2026081812.0,1.206,-0.582
role_pnl,basket,36.0,-1.2422988776864448,34.78275943984268,-88.68128273967453,-73.66280510062678,-19.858591198017162,4.555508723937839,25.26889105838186,40.24674377648102,45.254517858330345,-0.887,0.191
wallet_sum_pnl,basket,36.0,-1.1500060163408913e-14,2.3481096986939735e-14,-5.329070518200752e-14,-5.329070518200752e-14,-2.6673108166619386e-14,-1.2878587085651817e-14,6.5503158452884236e-15,3.219646771412954e-14,3.219646771412954e-14,0.044,-0.658
realizedAbs,basket,36.0,190.20583591403317,53.65702644080475,104.45909793389164,104.45909793389164,146.11552809562244,194.3268536205792,223.3258675978247,283.3198956743625,283.3198956743625,0.012,-1.063
minSpot,basket,36.0,0.12033631079092307,0.005060919745874356,0.1107692012550475,0.1107692012550475,0.11829119285609449,0.12052550697827925,0.12428683274264887,0.1281057306030409,0.1281057306030409,-0.314,-0.662
maxSpot,basket,36.0,0.21283314488166086,0.011058373015554694,0.1952689319265779,0.1952689319265779,0.20587258676366302,0.21487337372364276,0.22141950237987995,0.2283773165728461,0.2283773165728461,-0.295,-1.119
minCurve,basket,36.0,0.11091666666666666,0.0029117986586595307,0.1055,0.1055,0.1095,0.112,0.112625,0.1155,0.1155,-0.665,-0.433
maxCurve,basket,36.0,0.24666666666666665,0.007724728381725055,0.23,0.23,0.24312499999999998,0.25025,0.252625,0.254,0.254,-1.044,-0.15
rounds,basket,36.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0
settlementLegs,basket,36.0,80.08333333333333,1.4015297764534702,78.0,78.0,79.0,80.0,81.0,83.0,83.0,0.239,-0.226
x402Total,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deniedWorkers,basket,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,spread,36.0,658476591.5,800787620.0849068,202608181.0,202608181.0,202608183.75,202608186.5,658476594.25,2026081812.0,2026081812.0,1.206,-0.582
role_pnl,spread,36.0,-508.5676262041917,9064.54599512438,-20757.211285344078,-17577.033396401308,-4693.52849856214,1341.0045860732807,5690.106054517628,10921.874085829957,15662.679856491342,-0.602,-0.285
